x,y,Amplitude (m)
-78.08441074,37.66847916,1021.41499
-78.10787408,37.68050575,1496.351195
-78.10445364,37.68275006,90.5705086
-78.10266041,37.68396384,62.2623892
-78.09974856,37.68653226,93.0290108
-78.09850809,37.68798845,10.8475774
-78.09707273,37.68943981,259.5075142
-78.090975,37.69483083,242.3013384
-78.08923051,37.69803149,86.9693066
-78.08904853,37.69978403,21.259337
-78.0892485,37.701546,48.5421992
-78.09032059,37.70495138,12.119965
-78.09117493,37.70659435,91.9569992
-78.09368139,37.70949449,2409.599881
-78.13947926,37.74043109,2436.829866
-78.1414965,37.74108377,121.9154376
-78.1457041,37.74231598,122.0779648
-78.14771842,37.74304752,101.4815384
-78.15155598,37.74505783,101.9396202
-78.15356207,37.74600738,112.1287398
-78.15758269,37.74769033,1563.596824
-78.18969524,37.73692748,1488.985707
-78.19505634,37.73346907,11.4002812
-78.20062226,37.73028198,663.6364064
-78.21811122,37.71878066,883.2201158
-78.21973205,37.71766195,6.4331828
-78.2212373,37.71635669,12.7528192
-78.22297167,37.71511086,21.3161102
-78.22432307,37.71385238,5.0099566
-78.22558446,37.71226919,35.6563526
-78.22620524,37.71052673,50.3010552
-78.22772974,37.70353429,26.7746864
-78.22973528,37.69858053,84.305419
-78.23022617,37.69697015,47.3939334
-78.23156855,37.69551493,196.0044636
-78.23643239,37.69169323,41.0414576
-78.24055887,37.69049703,139.6153176
-78.24719371,37.69045655,9.058664999
-78.2539913,37.69061516,3194.983631
-78.31819068,37.71208879,3329.920726
-78.32256396,37.71348582,121.4495634
-78.32475525,37.71405694,122.543839
-78.32914819,37.71491352,9.423238001
-78.33337183,37.71574937,133.1281446
-78.33520366,37.7168595,82.5181764
-78.33851803,37.71933492,1542.884068
-78.3695522,37.73189929,1390.850448
-78.37559804,37.73418775,224.4834592
-78.37761076,37.73502553,10.477995
-78.37981173,37.73535256,0.074584399
-78.38201136,37.73571814,0.0439714
-78.3842102,37.73610682,10.4796648
-78.38659732,37.73598216,9.584095402
-78.38881225,37.73591414,244.9134622
-78.39542735,37.73655619,112.9875736
-78.40001249,37.73684671,142.5992502
-78.40203566,37.73739596,9.184456599
-78.40422384,37.73809428,0.515411599
-78.40642128,37.73852887,122.8672236
-78.41082618,37.73911236,121.349932
-78.41741128,37.74063174,131.2974872
-78.42163746,37.74146708,112.8456406
-78.42383623,37.74186919,101.9763558
-78.42786713,37.74343251,19.2149452
-78.43155281,37.74542069,100.6399592
-78.43704661,37.74871481,193.538169
-78.43906326,37.74947054,10.1562802
-78.44126238,37.74987234,224.2786304
-78.44749094,37.75190623,244.2227216
-78.44933174,37.75283099,0.4886948
-78.45116376,37.75401325,131.7867386
-78.45536349,37.75565395,111.2932832
-78.46156274,37.75823873,3.4553728
-78.46782407,37.76327552,83.3820196
-78.47258734,37.76946029,167.0879804
-78.47434867,37.77274206,51.8561956
-78.47517834,37.77438183,60.332657
-78.47709196,37.77753166,152.6926346
-78.48174889,37.78749843,151.4336054
-78.48368513,37.79267612,60.2753272
-78.48670429,37.79539525,55.6650094
-78.48872336,37.79613192,212.7497746
-78.49456474,37.79465446,131.805663
-78.49803807,37.78460169,228.8037884
-78.49740066,37.78296615,3.393033599
-78.49670229,37.77943699,14.1142628
-78.4962575,37.77767037,16.3284176
-78.49610607,37.77590999,41.8017732
-78.49520362,37.77237648,41.4427662
-78.49504574,37.77061596,24.5677674
-78.49532925,37.7669725,338.3148384
-78.501691,37.76007897,10.3432978
-78.50823858,37.75775763,116.4885876
-78.5126933,37.75691463,120.2428546
-78.51930833,37.75765145,0.1853478
-78.52592669,37.75829271,246.0177566
-78.52812504,37.75874051,112.024099
-78.53233604,37.76010324,132.1741322
-78.53417237,37.76120141,546.9062544
-78.54583454,37.76379151,410.8247902
-78.55011574,37.76304646,114.3935452
-78.55234172,37.76266535,123.8969336
-78.55679366,37.76190172,132.7841658
-78.55885997,37.76119664,96.2456022
-78.56265545,37.75968026,637.6537618
-78.57790716,37.75664656,725.3728086
-78.58012666,37.75645403,123.392654
-78.58456306,37.75614859,0.258819001
-78.58900411,37.7556989,123.7928494
-78.59122107,37.75558334,0.7759004
-78.59342409,37.75589743,247.364172
-78.60007131,37.75566359,131.3319964
-78.60907807,37.75617116,1188.816893
-78.63944338,37.73818417,1530.005457
-78.64232027,37.73513285,108.6672444
-78.64324482,37.73352931,1.082587001
-78.64414992,37.73003297,67.398694
-78.64626592,37.69473071,340.7549728
-78.64225984,37.6905252,189.2200662
-78.64165333,37.68875584,84.3148812
-78.64256164,37.68350232,361.1226366
-78.64995796,37.68016258,288.313234
-78.65217438,37.67999047,9.026382199
-78.65455297,37.68006872,9.5256524
-78.65676042,37.68018086,122.1937376
-78.66116323,37.68079097,127.5916444
-78.6632737,37.68120744,268.9747236
-78.67021663,37.69040528,303.4037732
-78.67170854,37.69165131,92.2770442
-78.67485832,37.69428176,82.927834
-78.6765182,37.69560134,122.357378
-78.68037638,37.69734626,102.0659684
-78.68240082,37.69789074,142.177904
-78.68697966,37.69835145,131.8991718
-78.68918877,37.69842954,94.6565092
-78.6930985,37.69677052,99.4120996
-78.69522217,37.69184312,337.0914316
-78.69128958,37.68554821,863.4975514
-78.70287078,37.67403244,396.6264808
-78.7073261,37.67293866,142.7862678
-78.70921609,37.67231035,84.0844488
-78.71261676,37.66974321,63.4835696
-78.71715799,37.66361324,150.7601194
-78.71899063,37.66040454,76.4924248
-78.71944899,37.65865615,47.5620266
-78.71905284,37.65689122,169.2876636
-78.71561523,37.65033631,50.9272302
-78.71309259,37.64352871,471.0322122
-78.71903262,37.63495656,215.8428008
-78.72109477,37.63422143,122.7063662
-78.72536149,37.63365111,132.1557644
-78.73200255,37.63325119,16.589463
-78.73834556,37.63146769,1086.461493
-78.76420818,37.63621823,1195.135973
-78.76859872,37.63718454,132.1518682
-78.77061499,37.63797065,133.314049
-78.77502641,37.63824321,121.6916844
-78.77725149,37.63773031,0.9890782
-78.7794588,37.63781309,9.87965
-78.78148861,37.63814868,10.0867052
-78.7833372,37.63886293,10.4401462
-78.78499822,37.6401702,9.603019799
-78.78683177,37.64139417,19.8717332
-78.78902234,37.64204549,123.8034248
-78.79343719,37.64221315,124.6322022
-78.80009121,37.64138995,150.4233764
-78.80404269,37.63997486,123.1805894
-78.80578108,37.63866627,9.662575999
-78.80734587,37.63747879,9.526208998
-78.80908181,37.63624941,229.388775
-78.814939,37.63359147,210.7827502
-78.81700922,37.63254839,104.075851
-78.82094929,37.63103158,612.7169686
-78.81388115,37.61110546,224.8374568
-78.81085249,37.60834575,127.7413698
-78.81011886,37.60671001,24.0723934
-78.80981772,37.60481194,167.416931
-78.81252443,37.59999578,175.4364238
-78.81838307,37.59718444,360.081238
-78.83071101,37.58140671,763.0173364
-78.82933041,37.57989436,74.4997968
-78.82661133,37.57714074,58.871582
-78.82494995,37.57586649,556.3862656
-78.81329241,37.56756738,639.391467
-78.81312232,37.56580692,46.6948438
-78.81379116,37.564062,38.948085
-78.81515975,37.56263283,28.4828918
-78.81704007,37.56174301,9.6213876
-78.81909325,37.56121322,233.2220792
-78.82533655,37.55657016,413.6194788
-78.82414867,37.54776166,25.4026674
-78.82341718,37.54450388,38.1616092
-78.82337131,37.54274572,52.451201
-78.82426779,37.53938278,1579.025219
-78.85353339,37.54455075,1169.043678
-78.86179569,37.54653015,155.0008548
-78.86727321,37.54377246,216.2958732
-78.86886471,37.54249447,25.2423666
-78.8700027,37.54116322,104.8868172
-78.87302511,37.53851412,739.5649954
-78.88933471,37.53324827,795.04744
-78.89136031,37.53365216,125.2027172
-78.89563533,37.53253886,139.7667128
-78.89739927,37.53138071,199.0245752
-78.89558749,37.52675228,40.3546132
-78.89305069,37.52184053,281.6273548
-78.89557367,37.51661348,239.3641602
-78.90239712,37.5097055,324.4015082
-78.9033923,37.508101,24.4364098
-78.90482651,37.50677464,361.0486088
-78.9127474,37.50324701,142.8892388
-78.91810111,37.49987727,96.6658352
-78.9217181,37.49793489,77.7019166
-78.92393908,37.49738302,0.2677246
-78.92615525,37.49700354,120.9430574
-78.93054431,37.49781053,122.2566334
-78.93273688,37.49828666,102.5997478
-78.93677278,37.49990895,113.4306272
-78.93877076,37.5009861,103.3500446
-78.94262555,37.50272598,176.8490746
-78.94965765,37.50174881,662.8944586
-78.94478004,37.49841063,24.4102496
-78.93946387,37.49305489,400.8983858
-78.94135033,37.48267874,94.1750502
-78.94492876,37.48060518,84.8597926
-78.94698258,37.47993795,9.1594096
-78.94920096,37.47945507,246.6611862
-78.95585091,37.4781902,27.3296166
-78.96200985,37.47625988,228.069633
-78.96407124,37.47530408,9.7171228
-78.96595805,37.4745291,105.9371214
-78.96974815,37.47236649,114.8705514
-78.97147446,37.47124979,868.7629874
-78.98880916,37.45781154,781.947859
-78.99209521,37.45516376,104.9652978
-78.99349543,37.45370052,6.3430136
-78.99478169,37.45210015,98.493153
-78.9978375,37.44942125,49.5925034
-79.0017843,37.44765858,17.480023
-79.00604515,37.4468332,49.9153314
-79.01120279,37.44372591,236.4236424
-79.01211279,37.44198382,18.1490562
-79.01269672,37.44023624,4.9392684
-79.01336939,37.43659756,27.3101356
-79.0135514,37.43484321,162.8010472
-79.01665833,37.43017474,178.3146024
-79.0229689,37.42871504,708.7516194
-79.04201306,37.43297686,1023.972011
-79.04266031,37.42843453,183.076872
-79.04001836,37.42365924,148.5225874
-79.0400448,37.42190226,22.2729056
-79.0404714,37.42015191,108.4579628
-79.04284658,37.41711444,345.5990626
-79.05143087,37.41627755,400.0573632
-79.06720268,37.42250278,646.7129834
-79.0713555,37.41863219,625.802078
-79.06426502,37.40756615,383.9894344
-79.06407338,37.40391296,6.4487676
-79.0639976,37.40215429,23.1651354
-79.06350563,37.40038881,23.1634656
-79.0625975,37.39861649,19.5611504
-79.06204081,37.39698513,29.6912704
-79.06095068,37.39169496,251.3082396
-79.06437561,37.38746115,67.7421162
-79.06658347,37.38725266,1.085369999
-79.06877183,37.38780343,764.9342668
-79.08470317,37.3942452,570.080852
-79.09039231,37.39707344,0.676269
-79.0960693,37.40039871,559.0696342
-79.11179066,37.40171077,708.6113562
-79.11478095,37.39753292,155.057628
-79.12055704,37.39926261,21.6745606
-79.12672254,37.40465213,98.7280382
-79.13111427,37.40904767,45.6901808
-79.13632688,37.41480788,136.3018778
-79.13909066,37.42174602,513.978355
-79.15108869,37.43701592,340.8802078
-79.15696239,37.43946537,112.5601048
-79.16081381,37.44142883,29.0111052
-79.16414401,37.443914,102.2986272
-79.16931213,37.4475253,35.9474544
-79.17512609,37.45016579,137.7774244
-79.17846471,37.45466951,158.0615982
-79.1846431,37.46044251,337.4175992
-79.18475937,37.46598701,23.0688436
-79.1852901,37.4677526,27.1192218
-79.18630806,37.47114794,15.428952
-79.18704882,37.47278156,142.620401
-79.19035193,37.47507633,61.429159
-79.19255139,37.47531086,254.5036802
-79.19932332,37.47585461,254.5431988
-79.20152207,37.47612115,9.150503999
-79.20355642,37.47617013,9.2612674
-79.20575716,37.47635422,0.2693944
-79.20795306,37.47674162,199.23497
-79.21372846,37.48400309,8.268293
-79.21935531,37.48946854,125.5144132
-79.22272714,37.49179951,117.3212612
-79.22399115,37.49335065,47.1173032
-79.22440864,37.49673664,166.8697932
-79.22182811,37.49966113,47.778544
-79.22010598,37.50072751,7.9766346
-79.21824054,37.50353832,1856.222595
-79.24972441,37.49914237,1582.352017
-79.25277939,37.49668391,55.1557204
-79.25484343,37.49548305,112.2255882
-79.25892374,37.49513076,134.3927398
-79.26058952,37.49646393,30.36253
-79.2617098,37.49986015,64.4425914
-79.26167229,37.50161705,32.6624012
-79.26104796,37.50512276,29.1541514
-79.26094742,37.50687873,166.8013314
-79.26384367,37.50980537,77.0161854
-79.26812361,37.50819008,142.116678
-79.26985025,37.50690676,0.308913
-79.27157134,37.50586127,18.2180746
-79.27361974,37.50533812,8.598913398
-79.27582263,37.50547459,9.458303798
-79.27785559,37.50562142,124.3227326
-79.28212216,37.504566,29.0194542
-79.2869101,37.50118553,68.9671928
-79.29293712,37.49910797,222.589906
-79.29496504,37.49947073,120.4805228
-79.29915754,37.50165456,140.6021694
-79.30082395,37.502998,2.3032108
-79.30244898,37.50437326,87.9617244
-79.30565435,37.50700592,45.933415
-79.30968497,37.50887522,133.1353804
-79.31610753,37.51003948,112.9213382
-79.32050132,37.51086813,0.476449598
-79.32490367,37.5113182,122.5777916
-79.32710376,37.51159273,112.2684464
-79.33132089,37.51274293,122.243275
-79.33334177,37.51344742,0.220413601
-79.33535869,37.51433207,214.588781
-79.34123096,37.51739429,78.5318072
-79.34569231,37.52134494,24.4380796
-79.3497146,37.5257273,87.2370312
-79.35216957,37.5308988,142.9120594
-79.35719213,37.53718752,123.8512924
-79.35998955,37.54020059,103.519251
-79.36092712,37.54183589,52.7473122
-79.36281236,37.54524179,108.9288464
-79.36665464,37.55367677,211.496868
-79.36669712,37.55543482,8.4592068
-79.36658762,37.55719077,44.4561986
-79.36727683,37.55895776,0.6439862
-79.36795447,37.56058941,3.4024958
-79.36857098,37.56235539,19.8722898
-79.36883046,37.56425163,23.1662486
-79.36867373,37.56965703,227.6026456
-79.37260616,37.573767,125.4665456
-79.37428443,37.5754124,31.2625522
-79.37652437,37.57819337,78.987106
-79.38018341,37.58455119,226.8072642
-79.37976758,37.58806039,102.055393
-79.3811853,37.5933445,503.990168
-79.39165782,37.59550524,804.921524
-79.41659174,37.60516692,1204.686672
-79.41988199,37.60257213,78.14664
-79.42176824,37.60176101,18.6444302
-79.42398946,37.60117784,122.0390028
-79.42840326,37.60136803,123.0581374
-79.43060617,37.60165357,61.5944692
-79.4339157,37.60380522,177.2737604
-79.43404029,37.610829,112.5962838
-79.43618781,37.61585949,125.4949322
-79.44059,37.61990315,300.199427
-79.45038564,37.62288742,84.914896
-79.45865568,37.62570857,223.953576
-79.46290212,37.62584766,121.9610788
-79.46495738,37.62508955,95.8543124
-79.46873478,37.62323517,599.6268498
-79.48328521,37.61715032,475.1588446
-79.48929883,37.61493311,202.1832802
-79.49167998,37.61483997,216.9532178
-79.49795896,37.61529217,31.1579114
-79.50367815,37.6182399,157.6753178
-79.51223017,37.61495026,353.0508234
-79.5144392,37.60984085,87.5687648
-79.51822151,37.60535501,783.3749814
-79.53607811,37.60404935,675.587165
-79.54179696,37.60704956,51.4749246
-79.54844062,37.60620832,45.5721816
-79.55426552,37.60376527,77.3779754
-79.55870023,37.60290022,114.0657078
-79.56108561,37.60256431,114.197622
-79.56552269,37.60156835,372.707709
-79.57665592,37.58316383,502.9086942
-79.57875378,37.58024732,16.1363906
-79.58056173,37.57914608,136.6959506
-79.58482559,37.57824064,1124.317528
-79.60928919,37.56286835,1380.198237
-79.60895584,37.55948459,67.8612286
-79.6098417,37.55787271,123.114354
-79.61293946,37.55529541,49.0425826
-79.61515611,37.55480641,0.4124406
-79.61736535,37.55471643,438.3397546
-79.6274499,37.55780837,440.8667186
-79.62961374,37.56094296,43.784939
-79.63099093,37.56231474,168.8429402
-79.63540159,37.56205371,126.5841984
-79.63753801,37.5544102,197.67649
-79.63612293,37.55304192,45.4586352
-79.63389113,37.54990665,101.4397934
-79.63348182,37.5481444,42.7947476
-79.63230365,37.54497262,275.8281394
-79.62616989,37.54378741,434.9545134
-79.62785062,37.53916529,124.967832
-79.63177655,37.53739565,253.8134962
-79.64026255,37.53754621,144.3686816
-79.64615479,37.54030494,84.1456748
-79.65355881,37.54399479,186.8712142
-79.65760546,37.54557307,111.815374
-79.65964321,37.54556017,19.8862048
-79.66203824,37.54265812,388.1489062
-79.6574597,37.53287215,238.5270338
-79.65716659,37.52775846,474.685178
-79.66540178,37.52732005,130.1892966
-79.67129796,37.52986512,72.9168264
-79.6758841,37.52971384,113.6015034
-79.67842925,37.52978292,85.0050652
-79.68250162,37.5291146,606.1312774
-79.69746388,37.51877321,596.5510782
-79.70170837,37.51870639,140.3722936
-79.7034309,37.51986636,29.549894
-79.70462253,37.52136659,47.4379048
-79.70666644,37.52449849,75.7771938
-79.70734892,37.5262635,84.611549
-79.70955155,37.52926189,1623.394588
-79.74092045,37.54555363,1708.335644
-79.74159701,37.54894073,50.1017924
-79.74137343,37.55069588,32.4264028
-79.74056727,37.55420236,62.2868796
-79.73864205,37.5574265,47.7295632
-79.73585931,37.56023583,128.1593764
-79.73537911,37.56185302,114.2850082
-79.73695218,37.56497935,218.1354362
-79.74244432,37.57692433,408.4230612
-79.74059864,37.57798801,144.1710886
-79.73616275,37.57913031,132.960608
-79.73411566,37.57964013,231.7732494
-79.72790448,37.58840606,415.6961534
-79.72916179,37.59165345,11.941853
-79.73063365,37.59290844,155.6509636
-79.73490197,37.59340235,134.9220664
-79.73674625,37.59244871,47.6327148
-79.73773475,37.59094511,64.3529788
-79.73756707,37.58918579,25.7516556
-79.73786205,37.58743141,1.567385598
-79.73818519,37.58554215,160.8479378
-79.74139816,37.58094739,49.506787
-79.74550058,37.57943362,114.1352828
-79.74755242,37.57863497,121.7384388
-79.75179144,37.57909834,161.411217
-79.75313051,37.59047529,311.8123294
-79.74886749,37.59140615,132.30382
-79.74698147,37.59242804,59.0157414
-79.74403516,37.59520336,58.5760274
-79.74214124,37.60370043,93.411395
-79.74192557,37.60545565,5.042795998
-79.7418005,37.60721184,14.914097
-79.74194338,37.60910608,17.0169318
-79.74239199,37.61072238,70.599144
-79.744109,37.61169784,20.1661746
-79.74618832,37.61134141,25.035868
-79.74781784,37.61010592,22.3636314
-79.74904557,37.60850562,18.9082586
