x,y,Mean Curvature
-83.98019959,34.38717022,29.82851476
-83.97825974,34.38818327,29.82851476
-83.97639562,34.39146691,0
-83.97578665,34.39308783,0
-83.97419469,34.41829852,29.804513
-83.97281063,34.41981949,29.804513
-83.97091655,34.42324576,0
-83.97100357,34.42500136,0
-83.97392217,34.42939223,29.91856934
-83.97584723,34.43503182,59.95245164
-83.97911871,34.43940623,0
-83.97368064,34.44927368,29.8817493
-85.08644336,33.13408117,29.8817493
-85.0891147,33.13149791,0
-85.09120482,33.13149646,0
-85.1168406,33.10049168,29.79109439
-85.11853805,33.09740602,59.44259503
-85.11887235,33.09565251,29.65150064
-85.11714218,33.09237981,0
-85.11499696,33.08747752,29.80762751
-85.11376547,33.08394176,59.55711375
-85.11347257,33.08217876,29.74948624
-85.11391803,33.07880365,0
-85.11481767,33.07178301,29.9140328
-85.11528347,33.07003148,29.9140328
-85.11566648,33.06638487,25.83929265
-85.06267784,33.09075142,55.75086656
-83.67860789,34.44112149,84.15105505
-83.97236625,34.45073887,89.59789515
-86.13761949,30.40064704,59.70499332
-86.13136596,30.40151053,0
-86.12150598,30.40403949,29.84429065
-86.11805429,30.40585703,59.82746758
-86.11617185,30.40680982,29.98317693
-86.11226288,30.40736854,29.97064393
-86.11007808,30.40721445,29.97064393
-86.10601705,30.4073182,0
-86.10398928,30.40706969,0
-86.09993617,30.40631091,29.76438174
-86.09604451,30.40498336,59.52013551
-86.09401764,30.40464576,29.75575377
-86.09028503,30.40302265,0
-86.0593912,30.40053891,29.93178729
-86.05534248,30.39939078,59.91374614
-86.05346575,30.39970204,29.98195885
-86.05203248,30.40259849,0
-85.92451906,30.43996464,29.91819852
-85.92249321,30.43952642,29.91819852
-85.91844044,30.43875299,0
-85.91657177,30.43823219,0
-85.87323435,30.52675531,29.9803383
-85.87477189,30.52791633,29.9803383
-85.87641437,30.53101097,0
-85.87667254,30.53277269,0
-85.89647867,30.58541989,29.98005911
-85.89836645,30.58448847,29.98005911
-85.90220165,30.58406586,0
-85.90371916,30.58518332,0
-85.90762124,30.58783152,29.76954267
-85.90807722,30.59069693,59.65478095
-85.90935106,30.59206106,29.88523828
-85.90836468,30.59501233,0
-85.91023324,30.6218894,29.99860387
-85.91157898,30.62469779,59.94414588
-85.91133129,30.62631985,29.94554201
-85.91037481,30.62974056,0
-85.91280527,30.63632961,29.92652221
-85.91042398,30.6385203,59.84945946
-85.9083967,30.63864766,29.92293725
-85.90580142,30.64116129,0
-85.89390896,30.65067004,29.99106018
-85.89290765,30.6517984,29.99106018
-85.88967049,30.65068804,29.965364
-85.88848962,30.65210356,29.965364
-85.89028178,30.65509643,0
-85.88894597,30.65600277,0
-85.87103051,30.67591776,29.97649825
-85.87490649,30.67960563,89.23128671
-85.8737738,30.68095826,89.26348668
-85.86816923,30.67905085,59.94755197
-85.86445071,30.68262752,0
-85.85558115,30.69750689,29.98502226
-85.85394309,30.69828903,29.98502226
-85.8522645,30.69795711,0
-85.85100804,30.69838039,0
-85.85082661,30.69997065,29.95574933
-85.84896833,30.70044916,29.95574933
-85.84519983,30.70125404,0
-85.84377405,30.70261101,0
-85.84384133,30.70710107,29.99575389
-85.84242095,30.70762205,29.99575389
-85.84117364,30.7105098,0
-85.83913163,30.7109878,0
-85.82258963,30.73832453,29.99085932
-85.82611129,30.73844409,59.980096
-85.82798187,30.73923695,29.98923668
-85.82823428,30.74168437,0
-85.83943443,30.80678422,29.99534448
-85.83968056,30.80854584,29.99534448
-85.83810088,30.81076026,0
-85.83712211,30.81217706,0
-85.86354731,30.82364468,29.93430615
-85.86623349,30.82299152,59.86581914
-85.86692159,30.82137347,29.93151299
-85.86993125,30.81969448,0
-85.87139708,30.82290127,29.94108485
-85.87257349,30.82440025,29.94108485
-85.87021736,30.82650906,0
-85.86902284,30.82762647,29.98175814
-85.87173228,30.83017643,59.90444442
-85.87360364,30.83108596,29.92268628
-85.87675871,30.83309833,0
-85.88447857,30.86767656,29.9839749
-85.8837408,30.86929427,29.9839749
-85.88375596,30.8726276,0
-85.88190507,30.87258069,0
-85.87793632,30.87546966,29.90522434
-85.8793549,30.88048948,59.9396064
-85.87956012,30.88532735,0
-85.87389238,30.90032131,29.98164934
-85.87091808,30.90234092,59.90362317
-85.87022181,30.9041619,29.92197383
-85.86738529,30.9064604,29.91075385
-85.8645504,30.90905207,59.87513447
-85.86365307,30.91060509,29.96438063
-85.85994954,30.91142061,0
-85.85431552,30.93196914,29.96111851
-85.85262565,30.93324437,29.96111851
-85.84872246,30.9336711,0
-85.84718426,30.93488316,0
-85.84025351,30.95322692,29.99159731
-85.83932122,30.95673729,59.96803209
-85.83827537,30.95820576,29.97643478
-85.83456337,30.95972213,0
-85.8276046,30.98342797,29.96036115
-85.82943594,30.9869633,59.94654718
-85.83002345,30.98859265,29.98618603
-85.83038891,30.99211467,29.87137332
-85.82964433,30.99562664,59.84147521
-85.82886001,30.99724355,29.9701019
-85.8292271,31.00063026,0
-85.88963744,31.03012578,29.90790463
-85.89013055,31.03342319,59.82330384
-85.89180226,31.03473498,29.91539921
-85.89492029,31.03692709,0
-85.90104881,31.03702634,29.93031246
-85.90293913,31.03665446,29.93031246
-85.90703506,31.03582307,0
-85.90892667,31.03533382,0
-85.96274268,31.00040039,29.62364818
-85.96513965,30.99570084,59.97831592
-85.96665399,30.9910032,29.98161664
-85.9685007,30.99092774,0
-85.97058108,30.99072135,0
-86.00614047,30.99836232,29.9417701
-86.00912993,30.99663749,59.93239427
-86.01120168,30.99683769,29.99062418
-86.01342275,30.99474339,0
-86.06812564,31.02069282,29.99086926
-86.06966417,31.02177374,29.99086926
-86.06773789,31.02339455,29.99402634
-86.06982001,31.02421871,29.99402634
-86.07373841,31.02529867,0
-86.07525567,31.02658174,0
-86.07606861,31.02997105,29.99775276
-86.07630607,31.03173216,29.99775276
-86.07711465,31.03480564,0
-86.07898784,31.03505361,0
-86.09073452,31.05592504,29.98772247
-86.09189519,31.06282469,59.98475164
-86.09747259,31.06378594,0
-86.09067444,31.08008532,29.96790761
-86.09091473,31.08325575,59.92635335
-86.09024254,31.0844871,29.95844574
-86.09122127,31.08739746,0
-86.10194257,31.09782329,29.98732883
-86.10289803,31.10134874,59.97291608
-86.10271201,31.10297151,29.98558725
-86.10083186,31.10620653,0
-86.09769958,31.1174177,29.97381782
-86.09828196,31.11904584,29.97381782
-86.09947066,31.1224376,0
-86.100606,31.12393425,0
-86.13435067,31.22282643,29.93758994
-86.13859761,31.22894509,59.91088321
-86.13814385,31.23382318,0
-86.13259711,31.23756628,29.99643187
-86.13057122,31.23863528,59.96370667
-86.12867874,31.23889314,59.92315734
-86.12575031,31.24103864,29.95588255
-86.12664889,31.24266878,0
-86.1277575,31.24430034,0
-86.11604089,31.2597839,29.99947831
-86.11567661,31.26505947,89.99005552
-86.11488946,31.27222682,0
-86.10668293,31.29788363,29.63192454
-86.10330799,31.30232615,59.84291001
-86.1024656,31.30583896,29.98962458
-86.10340639,31.30746954,29.98962458
-86.10447617,31.31086036,0
-86.10420883,31.31261784,0
-86.09515737,31.3591091,29.96659638
-86.09266391,31.36475517,89.96749545
-86.08858494,31.37277758,0
-86.07130753,31.40550194,29.99031031
-85.85716658,31.02212822,59.86795945
-85.85479981,31.02730798,0
-85.8532634,31.02857344,29.89877616
-85.85210512,31.03534613,59.99237813
-85.85160013,31.04075503,0
-85.83236267,31.10243887,29.98470168
-85.83096154,31.10334515,29.98470168
-85.82930184,31.10237115,59.97054465
-85.82732942,31.10161727,29.98584297
-85.82573098,31.10199969,29.98584297
-85.82596318,31.10358069,0
-85.82744652,31.10488617,0
-85.80226372,31.13136217,29.99266638
-85.80051471,31.13175576,29.99266638
-85.79860582,31.134491,0
-85.79674341,31.13496081,0
-85.74689649,31.16644145,29.96496729
-85.74354863,31.16560199,59.95569545
-85.74273134,31.16722183,59.98112678
-85.74148412,31.16870729,59.97512966
-85.73962269,31.16903191,89.97409986
-85.73762994,31.16908585,59.98370124
-85.73604997,31.17022387,59.98616163
-85.73598285,31.17189227,59.93559551
-85.73625624,31.17365424,59.93559551
-85.73552124,31.17527097,29.94840408
-85.73213146,31.17609986,0
-85.70000732,31.20091951,29.9960039
-85.6986395,31.20434172,89.95408135
-85.69444717,31.20749813,0
-85.69077718,31.21353638,29.99150609
-85.69050717,31.21528387,29.99150609
-85.69313497,31.21764725,29.98652513
-85.69342154,31.2192728,29.98652513
-85.68996366,31.22076721,0
-85.68880868,31.22230358,0
-85.67751941,31.23870867,29.45176806
-85.67382954,31.24488485,59.92751708
-85.67055889,31.24958748,29.92138264
-85.6714324,31.25094977,0
-85.67283282,31.25218218,0
-85.67639259,31.26047378,29.99876031
-85.67671609,31.26589016,59.995811
-85.67725448,31.2707481,29.88979071
-85.6782869,31.27375523,59.87750422
-85.67708798,31.2753668,29.98771352
-85.67841179,31.2783576,0
-85.67879876,31.27998549,29.98380522
-85.67854166,31.28174208,29.98380522
-85.67770032,31.28525189,0
-85.67680975,31.28686662,0
-85.67083269,31.30238665,29.99202791
-85.67112983,31.3039943,29.99202791
-85.66830086,31.30567008,0
-85.66630023,31.3052253,29.98384851
-85.66497074,31.3061536,29.98384851
-85.66161202,31.30483498,0
-85.65979076,31.30561402,29.81037358
-85.65804192,31.30668196,89.48293127
-87.21921521,30.5697819,89.49728332
-87.2203801,30.57302849,89.45119384
-87.22259539,30.57952185,0
-87.22362657,30.59711642,29.97686263
-87.2226844,30.5982589,29.97686263
-87.21880114,30.59901059,0
-87.21722038,30.60024047,0
-87.25099181,30.63275017,29.92024172
-87.15571325,30.53488071,58.88513373
-87.1609711,30.53720248,0
-87.22014195,30.56916852,29.97911157
-87.22272408,30.57194165,59.92441931
-87.22342651,30.57356473,29.94530773
-87.22389613,30.57694784,0
-87.2307229,30.58519267,29.12306453
-87.25692402,30.63297836,29.12306453
-87.25832578,30.63034969,0
-87.2582382,30.62880681,0
-87.24574114,30.59721189,29.9320931
-87.24398673,30.596434,29.9320931
-87.24210827,30.59609254,59.87061773
-87.24038488,30.59518253,59.77291989
-87.23850837,30.59562815,59.77291989
-87.23647507,30.59594511,29.83439526
-87.23367384,30.5935795,0
-87.23202783,30.58694225,29.16641566
-87.25658416,30.63468451,29.16641566
-87.25889829,30.63765774,0
-87.25944527,30.63928091,0
-87.26944454,30.7038698,29.81774073
-87.26817453,30.7053162,29.81774073
-87.26811973,30.70707592,59.7016979
-87.2687527,30.71045845,59.76145094
-87.26966748,30.71193462,29.87749377
-87.27233499,30.71424089,0
-87.28665383,30.73058782,29.68223429
-87.28837049,30.73670198,89.55580577
-87.2912088,30.74262411,0
-87.29072847,30.75413017,29.98656908
-87.2915566,30.75751213,59.95678656
-87.2910753,30.7592728,29.97021749
-87.29263708,30.76238239,0
-87.30341857,30.78841098,29.99460799
-87.3032715,30.79150379,59.98187674
-87.30525963,30.79551456,0
-87.30016345,30.8003901,29.99081017
-87.2983573,30.80111614,29.99081017
-87.2965065,30.80433274,0
-87.29606389,30.80609332,0
-87.29395859,30.81210772,29.94880263
-87.29668529,30.81488975,59.89756578
-87.29686693,30.8166489,29.94876314
-87.29674334,30.82016831,0
-87.30036779,30.82719049,29.96022277
-87.30094578,30.83003926,59.94259988
-87.30180828,30.83166146,29.98237711
-87.29953644,30.83413915,0
-87.29676551,30.87106014,29.99426395
-87.29667529,30.8728199,29.99426395
-87.29671704,30.87618551,0
-87.29552053,30.87734324,0
-87.29634829,30.87873996,29.70349
-87.29754838,30.88115546,59.54019848
-87.29570937,30.88189959,29.83670848
-87.29413332,30.88311231,29.98160217
-87.29100991,30.88468943,59.97882953
-87.2891298,30.8857223,29.99722736
-87.28520907,30.88662431,0
-87.26011459,30.93493383,29.86363453
-87.25928386,30.93353689,29.86363453
-87.25723479,30.93059037,0
-87.25550818,30.93077787,0
-87.25159889,30.93687263,29.94384248
-87.24993719,30.93791353,29.94384248
-87.25129529,30.94086151,0
-87.25198,30.94248436,29.94651704
-87.25137055,30.94390478,29.94651704
-87.24857817,30.94185752,0
-87.2467788,30.9414,0
-87.23790147,30.95586546,29.98521068
-87.23956123,30.95806536,59.96793824
-87.24139776,30.95891425,29.98272755
-87.24003979,30.9610228,0
-87.21994044,30.96288127,29.98749176
-87.21602585,30.96261898,59.93755004
-87.214534,30.96132031,29.95005828
-87.21251656,30.9628576,0
-87.20723018,30.96835361,29.96749295
-87.20373614,30.96996401,59.91039435
-87.20244898,30.97135742,29.94290139
-87.19909397,30.97344519,0
-87.12562749,31.02529107,29.85883
-87.12390552,31.0305749,59.95105949
-87.11935117,31.03354008,0
-87.10082437,31.0528046,29.97449736
-87.09957864,31.05421859,29.97449736
-87.09906872,31.05773801,0
-87.09809564,31.05936292,0
-87.09720315,31.06960742,29.94649155
-87.08914703,31.07331014,89.76568262
-87.08293174,31.07629965,29.99914059
-87.08294524,31.07805142,29.99914059
-87.0835547,31.07967518,59.99410865
-87.08314725,31.08129961,29.99496806
-87.08190107,31.08292456,29.99496806
-87.08132584,31.08454909,0
-87.08139013,31.0861732,0
-87.07648533,31.09413844,29.98854361
-87.07334587,31.09623878,59.96584197
-87.07145902,31.09696169,29.97729836
-87.06849337,31.09940855,0
-87.035284,31.12563393,29.98102714
-87.03183377,31.12728605,59.97640561
-87.02978827,31.12676449,29.99537848
-87.02628962,31.12828886,0
-87.02529562,31.12964251,29.98967221
-87.02154565,31.13383891,89.81123052
-87.02241941,31.14074138,0
-87.02413171,31.15603508,29.97402261
-87.02318782,31.1576594,29.97402261
-87.02270299,31.16104311,0
-87.02243355,31.16260233,0
-87.02103829,31.16389466,29.89650104
-87.09360717,31.06759148,59.87840785
-87.09156362,31.06812016,29.98190681
-87.08763225,31.06759413,0
-87.07206457,31.06569628,29.97557945
-87.0704221,31.06438883,29.97557945
-87.06813092,31.06169395,0
-87.0664009,31.06090804,0
-87.05304018,31.0668798,29.99771413
-87.0491093,31.06681691,59.9926107
-87.04726492,31.06781014,29.99489657
-87.04423649,31.06990716,0
-87.02819905,31.0729589,29.9724997
-87.02639991,31.07197396,29.9724997
-87.02476556,31.06878319,0
-87.02300889,31.06834911,29.96272936
-87.01923551,31.06976636,59.74382236
-87.01730684,31.07044337,29.781093
-87.01566152,31.07320466,0
-86.95123775,31.08511592,29.95405327
-86.95174654,31.0865959,29.95405327
-86.95253632,31.08808501,59.86684041
-86.95129845,31.08943801,59.86624513
-86.94989279,31.09079094,89.86621432
-86.94989037,31.09255044,59.95342718
-86.9450048,31.09434404,0
-86.93053883,31.08926608,29.97053911
-86.9288095,31.08840434,29.97053911
-86.9256651,31.08713572,0
-86.92428009,31.08847755,0
-86.91747972,31.09580528,29.98871603
-86.91197684,31.09368508,59.91145998
-86.90757646,31.090163,0
-86.88886809,31.10577621,29.96649276
-86.88735603,31.10899226,59.95069368
-86.88584926,31.10996027,29.98420092
-86.88200987,31.11089521,0
-86.85274293,31.13646345,29.95396652
-86.85119899,31.13769783,29.95396652
-86.84742348,31.13714301,29.99667641
-86.84537777,31.13724756,29.99667641
-86.84176143,31.13562031,0
-86.83987437,31.13496832,0
-86.81638669,31.13560469,29.78582476
-86.81779783,31.13899033,59.46798547
-86.81657679,31.14038716,29.68216071
-86.8146881,31.14061003,29.99963868
-86.81264257,31.1405684,29.99963868
-86.808551,31.14074027,0
-86.80650655,31.1401649,0
-86.76238653,31.18559386,29.99972304
-86.76158007,31.18911131,59.991933
-86.76142916,31.19069906,29.99220996
-86.7647432,31.191766,0
-86.76962818,31.21335248,29.99197072
-86.7680882,31.21459487,29.99197072
-86.76502056,31.21713376,0
-86.76382631,31.21862034,0
-86.75405765,31.2609553,29.99971697
-86.75237703,31.26097012,29.99971697
-86.7493791,31.25866349,0
-86.74770782,31.25800542,0
-86.72982646,31.26496047,29.9938051
-86.72771847,31.26537364,29.9938051
-86.72820811,31.26835607,29.99731928
-86.72804589,31.26997983,29.99731928
-86.72524444,31.27247319,0
-86.72350832,31.27344032,0
-86.72353712,31.28157352,29.92479698
-86.76241699,31.18180428,29.92479698
-86.7608451,31.18504963,0
-86.76022179,31.18667259,0
-86.72589717,31.18467316,29.70820047
-86.72297995,31.18452255,59.67253071
-86.72113243,31.1846539,29.96433024
-86.71857376,31.1839265,0
-86.71351703,31.19026747,29.98423123
-86.70753582,31.18982092,59.99026922
-86.70656528,31.19385066,0
-86.64873598,31.20482326,29.91287892
-86.64622779,31.2074637,59.82902077
-86.64449196,31.20845684,59.8734797
-86.64090457,31.21048604,59.89126756
-86.6400885,31.21197253,29.93392972
-86.63870428,31.21488122,0
-86.64036918,31.21603359,29.98141689
-86.64414332,31.21746067,59.97235621
-86.64539783,31.21888975,29.99093932
-86.64349813,31.22152819,0
-86.60068099,31.25434278,29.99324802
-86.5989432,31.25548507,29.99324802
-86.59613874,31.25799364,0
-86.59451564,31.25930585,0
-86.53548045,31.3142179,29.94441304
-86.53327203,31.31451151,29.94441304
-86.52965117,31.31352772,0
-86.52801197,31.31257433,29.99544965
-86.52725374,31.3137896,29.99544965
-86.52664545,31.31744152,0
-86.52662764,31.31920087,0
-86.52675397,31.32096075,29.97194657
-86.52792621,31.32434855,59.93017333
-86.52880099,31.32597584,29.95822676
-86.53161262,31.32873081,0
-86.51901614,31.35891715,29.99758993
-86.51524555,31.36046773,59.99337276
-86.5152457,31.3621962,29.99578283
-86.51555279,31.36558082,0
-86.51387627,31.36881357,29.93840626
-86.51012456,31.37039629,59.92194723
-86.50822987,31.37075897,29.98354097
-86.50531067,31.37312067,0
-86.4909715,31.37701644,29.95703374
-86.48625455,31.3799828,59.89246614
-86.48358919,31.38440344,29.99790382
-86.48232061,31.38778177,59.91995568
-86.4811429,31.38926572,29.92205186
-86.47907075,31.39196408,0
-86.47829809,31.40387063,29.85665806
-86.47522117,31.41048959,59.85611117
-86.47509411,31.41576722,0
-86.46758227,31.41072876,29.91925882
-86.46353532,31.40830289,89.72414425
-86.45988113,31.41447696,0
-86.45537918,31.42708031,29.91260542
-86.45174787,31.43272189,59.98438447
-86.45286342,31.43786944,0
-86.41529841,31.4512822,29.90757544
