x,y,Width (m)
-86.63279197,31.22074917,63
-86.63274329,34.56066049,312
-86.63229579,36.1678648,42
-86.63199897,35.54887268,36
-86.63168315,37.18703853,94
-86.63164976,37.21941876,84
-86.63148928,36.25170713,937
-86.63135147,35.14601281,36
-86.63111646,37.18541423,86
-86.63081892,35.15454399,48
-86.63074358,31.22102559,60
-86.63064766,36.16650738,42
-86.63058591,37.19487737,67
-86.63041788,35.13396818,45
-86.6303154,35.54790405,42
-86.630223,34.56362883,366
-86.6300778,31.22791454,67
-86.62984167,31.22615441,48
-86.62965046,35.54615151,39
-86.62946308,31.22953688,67
-86.62938213,35.5445277,30
-86.62924038,36.16501545,39
-86.62890577,31.22114405,63
-86.62888211,32.40295313,254
-86.62867721,35.15470749,42
-86.62855497,37.1954389,60.5
-86.62845246,33.95446016,30
-86.62827606,35.13427466,45
-86.62820601,35.54311209,36
-86.62790749,36.24933759,990
-86.627797,35.14836702,54
-86.6277803,35.56933811,42
-86.62764622,36.16355538,42
-86.62746674,34.56617977,381
-86.62716096,31.22966557,45
-86.62710882,35.56277921,36
-86.62682401,33.95561326,36
-86.62657235,35.56791698,42
-86.62643416,33.05564426,36
-86.62633328,35.56439979,48
-86.62622928,37.21365803,80
-86.62609512,35.54032485,30
-86.6259437,34.5674214,339
-86.62590787,36.24852923,1011
-86.62585936,35.15147197,67
-86.62575816,35.53856557,36
-86.62544571,35.15309378,43.5
-86.62446132,35.1379419,30
-86.62432102,37.19715626,84
-86.62425965,31.22784353,42
-86.62416314,35.13969933,54
-86.62410565,34.56888569,339
-86.62381897,36.16176193,39
-86.6233434,37.17619539,53.5
-86.62313276,35.53383271,42
-86.62246444,34.57020086,296
-86.62237377,37.18089226,54
-86.62207679,37.84594317,553
-86.62198942,36.1607356,42
-86.62185016,32.4062417,218
-86.62148994,35.14194787,60
-86.62129112,33.9585927,42
-86.62115099,35.53303304,36
-86.6203175,36.15930764,48
-86.61998093,37.17010013,42
-86.61957229,36.2467319,817
-86.61941295,33.05720957,84
-86.61934977,35.14184842,30
-86.61908578,35.53289129,36
-86.61898554,33.96107094,39
-86.61855218,37.14777654,36
-86.61848584,37.84800821,510
-86.61837919,37.16875368,42
-86.61818221,34.57400757,381
-86.6180275,32.40491257,235
-86.61774853,33.98837627,36
-86.61768376,31.23640484,60.5
-86.61765971,35.53421221,51
-86.61750694,35.12277129,33
-86.61748507,35.12979561,36
-86.61740381,36.24634376,748
-86.61678636,37.18305212,63
-86.61660377,32.40362003,254
-86.61652653,37.16759209,39
-86.61643469,37.84901101,489
-86.6162882,32.37614961,205
-86.6159429,35.13097379,42
-86.61553716,33.05326847,63
-86.61543626,35.14068187,42
-86.61538997,33.97837602,57
-86.61531827,33.97472315,30
-86.61523488,36.24605346,670
-86.61468328,33.96944512,43.5
-86.6142298,35.13912708,36
-86.61421729,32.37316629,223
-86.61372471,37.18031091,63
-86.61368252,37.15142051,30
-86.61357195,32.39170284,214
-86.61353874,32.39522099,218
-86.61332782,37.16534619,42
-86.61329815,37.16358834,36
-86.61311066,34.5772471,408
-86.61302368,37.15304091,42
-86.61285587,35.53764122,42
-86.61270333,35.1197224,30
-86.61254952,36.15637972,1783
-86.61247557,36.15333219,1736
-86.61223253,31.24186536,52.5
-86.61177446,35.14696417,54
-86.61155777,36.14332184,1357.5
-86.61125497,36.13453058,1599
-86.61117009,36.13628836,1278
-86.6111194,36.13980431,1432
-86.61086657,35.53840123,42
-86.61081646,35.12048307,36
-86.61073011,36.24547477,748
-86.61071787,36.14683522,1840
-86.61069843,36.13277071,1574.5
-86.61064315,36.1484578,1883
-86.61012854,36.13114604,1432
-86.60975157,35.12193502,48
-86.60898702,33.98796093,30
-86.6088782,35.53896284,36
-86.60884388,35.12355519,42
-86.60874226,37.85280004,542
-86.60774958,35.12517475,36
-86.60764361,37.18422107,36
-86.60725098,35.14992525,42
-86.60670462,33.9907946,48
-86.60643464,31.24719825,48
-86.60628272,35.12665783,36
-86.60615709,36.1252422,1896
-86.60581879,31.24882046,51
-86.60554522,35.53701342,42
-86.60548527,35.14863006,42
-86.60532042,37.85499502,555
-86.6051244,33.05463408,63
-86.6049194,34.58023287,445
-86.60466929,37.14314285,42
-86.60449523,36.12423057,1972
-86.60439202,35.13633611,42
-86.60364902,37.85634137,576
-86.60356503,33.99538413,42
-86.60306176,35.12932929,42
-86.60283396,36.12311073,2014
-86.60228382,37.13637425,36
-86.60210391,31.25313995,39
-86.60173634,35.13055192,42
-86.60157755,35.54298738,42
-86.60141863,35.13381058,42
-86.60123286,37.1842808,39
-86.60029963,35.53373215,48
-86.60006587,35.14557352,42
-86.59995242,37.13352694,63
-86.59979252,37.86065459,583
-86.59959451,35.54243981,42
-86.59903773,37.18394631,48
-86.5989432,31.25548507,42
-86.59869786,34.58162839,410
-86.59863173,37.8621378,611
-86.59855451,37.13217009,42
-86.59815236,35.53298566,54
-86.59770972,34.00172341,36
-86.59748892,37.90472043,484
-86.59741664,35.54209509,63
-86.5973555,34.00335466,63
-86.59712547,35.14299389,42
-86.59695384,37.13084499,42
-86.5967629,37.89214481,429
-86.59660249,35.54511678,71
-86.59650448,37.90823213,459
-86.59615659,37.88862766,429
-86.59596972,35.53270014,60
-86.59591615,35.54118326,42
-86.59584127,37.88686904,429
-86.59572551,35.14150139,42
-86.59561731,37.87078001,719
-86.59553178,33.0442301,105
-86.59549577,37.87429468,650
-86.59539797,37.87970216,547.5
-86.5953156,37.8760516,600
-86.59523866,32.36160478,360
-86.59517933,35.53413885,30
-86.59514995,35.53779046,30
-86.59493214,37.12994801,42
-86.59461816,35.54482159,30
-86.59416465,35.1401436,42
-86.59363478,34.00469525,42
-86.59356634,37.91295383,448
-86.59290936,37.1292627,42
-86.59279835,37.18356704,42
-86.5926236,31.25964273,36
-86.59231566,34.58238794,445
-86.59225174,34.00955182,36
-86.5920216,37.91457082,429
-86.59163227,34.01129941,48
-86.59135308,36.24759191,749
-86.59002938,37.12470423,42
-86.58991991,33.04187554,284
-86.58964669,37.17887785,36
-86.58915245,35.55224175,33
-86.58897916,37.12323128,42
-86.58890754,32.36361407,389
-86.58834982,35.55385297,42
-86.58824311,34.01117267,42
-86.58767316,33.04138104,433
-86.58686624,37.12260324,36
-86.58660036,34.01940855,33
-86.58628538,36.11833462,2316
-86.58622428,34.02102165,42
-86.58554644,37.17881594,42
-86.58532523,34.01791615,36
-86.58527488,36.1169981,2294
-86.58484346,37.1219657,42
-86.58467129,37.91879924,637.5
-86.58463999,35.55435419,36
-86.58453842,34.01134781,42
-86.58425298,36.11361367,2129
-86.58406964,34.01642381,42
-86.58351426,33.03757873,432
-86.58336118,34.01290408,54
-86.58317505,37.12075916,36
-86.58308831,36.11022873,1690.5
-86.5830375,35.55315667,54
-86.58246114,36.10846849,1457
-86.58225762,33.03608619,412
-86.58198003,36.25204022,864
-86.58175147,36.10670795,2047.5
-86.58151921,37.11237013,45
-86.58136005,37.1106118,48
-86.58113536,37.18200301,30
-86.58102909,37.18376038,60
-86.58086822,33.0345932,425
-86.58044663,36.10345773,3039
-86.5802334,34.02127191,39
-86.58013728,36.25319316,873
-86.57935491,35.55224403,42
-86.57921483,35.13348304,57
-86.57904437,36.10182998,3012
-86.57844871,37.10384084,42
-86.57817571,33.03195924,468
-86.57813913,36.10033921,2184
-86.57801256,37.91933049,602
-86.57745375,31.26267051,42
-86.57736579,35.55284118,48
-86.57711649,34.58017577,474
-86.57693356,35.13365995,33
-86.57675412,37.09315296,42
-86.57628823,36.25483303,1894
-86.57605544,32.37533643,184
-86.57594207,37.083101,42
-86.57554225,36.09735485,1467
-86.57532203,34.57927676,453
-86.57479487,31.26533608,42
-86.57469766,34.02364287,36
-86.57439941,36.0958632,1327.5
-86.57412489,36.2552568,1656
-86.57398297,32.37523794,182
-86.57386147,37.18332918,58.5
-86.57353995,35.54042095,30
-86.57312278,34.02233871,54
-86.57280756,36.25625411,1238
-86.57266135,35.5509672,63
-86.57258557,35.5492087,60
-86.57240578,35.54744984,48
-86.57226829,34.02950568,36
-86.57211649,35.13912096,39
-86.57199812,36.25975824,1202
-86.57190097,37.08144537,42
-86.57150292,34.01922159,36
-86.57134898,34.03137323,42
-86.57131087,36.08773804,1245.5
-86.57118675,37.91922856,555
-86.57089982,31.26955119,30
-86.57018523,36.08639066,30
-86.5699402,34.57632708,441
-86.5699195,31.27956314,54
-86.56984342,32.3739068,241.5
-86.56945362,34.03253518,42
-86.56896822,37.91922046,600
-86.5688363,33.02787723,186.5
-86.568686,34.02367605,43.5
-86.56845188,34.02178128,40.5
-86.56835848,31.27630972,51
-86.56825786,31.28225535,36
-86.56820257,36.08537377,1718.5
-86.56814684,34.57524761,470
-86.56802488,35.53557875,36
-86.56780449,35.14288899,36
-86.56750474,34.03233895,46.5
-86.56703462,36.26758383,893.5
-86.56637596,36.08426365,723
-86.5658591,33.0235823,172.5
-86.56539001,34.02961684,36
-86.56520754,31.28664299,48
-86.56465562,33.02008727,143
-86.56454873,36.08327791,846.5
-86.56444512,31.28891928,42
-86.56417121,36.30002901,1909
-86.56412478,36.29664806,1487
-86.56407619,37.18248231,42
-86.56375948,36.27595631,954
-86.56357614,36.29488805,1489
-86.56336522,37.18660814,42
-86.56326301,32.369545,197
-86.56316273,35.13638387,30
-86.56314979,36.2794701,1198
-86.56288988,35.13462454,45
-86.56272142,36.08231379,1187
-86.56254842,37.17937764,42
-86.56243522,36.2915031,1338
-86.56231597,37.91863195,553
-86.56222986,35.12610095,30
-86.56195083,37.18571053,62.5
-86.56187345,36.28271099,1254.5
-86.56169365,35.12434066,48
-86.56160593,36.28446802,1320
-86.56154152,35.12961515,39
-86.5613087,36.28811818,1298.5
-86.56126295,36.08093987,1165.5
-86.56104145,35.12257995,63
-86.56096988,31.29065786,42
-86.56070888,37.1783865,42
-86.56025019,36.07931332,1149.5
-86.56009942,37.91829536,545.5
-86.55966185,37.09668199,84
-86.55942711,36.30785502,823
-86.55934701,32.36823232,196
-86.55907533,31.29137318,36
-86.55886713,33.01927059,161
-86.55869639,36.30961033,551
-86.55837077,34.56839503,424
-86.55788326,37.91789692,547
-86.55727577,32.36791835,189
-86.55702361,31.29198998,42
-86.55682122,34.56703672,487
-86.55643593,35.53675005,42
-86.55626388,36.31259959,603
-86.5554287,34.56567896,509
-86.55497166,31.29264928,39
-86.55463731,37.17639876,42
-86.55312819,32.36833673,284
-86.55296743,31.29654914,43.5
-86.55269137,31.29493312,61.5
-86.55264379,34.56296339,445
-86.55222532,36.31672645,659
-86.54918919,37.91635234,581
-86.54900533,35.11797308,48
-86.54871581,34.53941193,480
-86.54867362,34.54117029,409.5
-86.54807136,35.5372806,42
-86.54787384,36.31791814,764.5
-86.54751295,31.29898421,52.5
-86.54734724,37.09540608,48
-86.54721752,34.54441139,354
-86.54711582,32.36753946,171
-86.54698313,33.01911513,225
-86.54687507,34.55157944,379
-86.54639933,34.53250456,430.5
-86.54607917,31.29997164,67
-86.54569996,36.31818551,814
-86.54561395,36.0731731,2142
-86.54553641,34.5308781,396
-86.54547268,33.02015805,224
-86.5451506,37.0957943,36
-86.54469532,34.52925172,370
-86.54458421,37.91592259,601
-86.54422344,31.29910792,48
-86.54388461,35.12113698,42
-86.54361261,36.07358022,2472
-86.54307589,32.36345634,209.5
-86.54236792,37.91556892,573.5
-86.54224331,32.35993507,234.5
-86.54136078,36.31724782,1000
-86.54100484,31.29884769,36
-86.54087698,32.35478803,206.5
-86.54079781,35.53759576,42
-86.54048657,32.35302748,208
-86.54032913,31.30043842,42
-86.54015097,37.91532594,620
-86.53992471,35.12273428,42
-86.53988958,37.17671199,36
-86.53970909,36.31623536,1173
-86.539548,32.34409307,208
-86.53944439,35.13007422,36
-86.5392919,36.29398556,667.5
-86.53903486,37.1783312,48
-86.538856,36.29046787,744.5
-86.53868095,36.29939245,612.5
-86.53792415,34.51624031,330.5
-86.53743509,36.30290364,588.5
-86.53640245,35.13422855,33
-86.53628703,31.31046611,63
-86.53608071,36.31155317,943.5
-86.53602223,37.18096057,36
-86.53592918,35.53481806,36
-86.53571416,37.91530853,630
-86.53563603,34.51122661,248
-86.53548747,34.507709,345
-86.53548045,31.3142179,63
-86.53543186,34.50595027,445
-86.53518431,36.28578546,746
-86.53447527,36.0693762,2354
-86.53440002,31.30952995,42
-86.53417172,37.0969686,46.5
-86.53379416,34.50269753,491
-86.53353406,36.28465391,510
-86.53334302,31.30011006,63
-86.53322333,31.34263873,63
-86.53299921,31.3442295,42
-86.53289778,35.53744949,84
-86.53270135,31.33005028,33
-86.53251265,31.30867496,63
-86.53241832,34.50133956,540.5
-86.53240284,31.3318086,63
-86.5323873,31.30760983,42
-86.5321498,37.09637472,42
-86.53206809,37.18094502,42
-86.53199301,31.30325045,54
-86.53187057,36.28351147,543
-86.53138576,31.34523956,42
-86.53122289,31.31447182,60
-86.53032616,32.33779579,210
-86.53030066,37.09514147,42
-86.53025154,37.17775586,48
-86.52997036,31.32755006,42
-86.52965117,31.31352772,63
-86.52905465,37.91595804,612.5
-86.52880099,31.32597584,54
-86.52848387,31.34952369,54
-86.5283781,36.28099687,490.5
-86.52825299,32.33800714,228
-86.52801197,31.31257433,77
-86.52784016,35.13433075,54
-86.52770092,34.49761498,491
-86.52754158,36.06561655,1206
-86.52710794,37.09283016,52.5
-86.5267852,37.17644791,42
-86.52637746,36.28039394,580.5
-86.52612153,36.06687676,1206
-86.5256979,35.134647,54
-86.52540595,37.17800698,33
-86.52525803,37.09174648,84
-86.5244881,36.06815774,30
-86.52414833,33.02449641,551
-86.52378608,32.33876618,239.5
-86.5232372,37.09101054,42
-86.52281562,36.06927626,405
-86.5226596,38.02868323,458
-86.52237938,33.02490278,345
-86.52227162,38.01097151,573
-86.52224745,37.99664103,700
-86.52211376,38.01272837,540
-86.52203718,36.28001606,785
-86.52196958,38.01989296,502
-86.52192212,37.9896097,695
-86.52182062,37.97892906,626
-86.52176736,33.00339621,774.5
-86.52171077,32.3393795,223
-86.52162701,37.98244329,690
-86.52161307,37.98609344,705
-86.52156571,38.03219376,445
-86.52141428,35.13511708,36
-86.52138014,33.00515368,722
-86.52121073,37.09117854,36
-86.52107097,31.35802258,105
-86.52090277,37.96473007,670
-86.5207804,33.05494291,810
-86.52038728,37.96297045,674
-86.52036977,33.01042664,565
-86.52002072,33.01218424,491
-86.51986238,36.28059077,1142
-86.51963622,32.33984201,228
-86.51941437,33.04641359,592
-86.51910946,35.13506931,60
-86.51896582,32.99689087,978
-86.51880702,36.07105153,510
-86.51840591,37.95782502,674
-86.51797811,33.01907684,723.5
-86.51775042,33.02746476,787
-86.51765386,37.95619962,688
-86.51756098,32.99539711,911
-86.51753029,33.02069875,377.5
-86.5174293,33.04315866,316.5
-86.51734727,33.03463426,750
-86.51732325,32.9663058,969.5
-86.51721665,33.05857692,30
-86.51718961,33.03801622,900
-86.51709224,33.02922115,835
-86.51684493,37.95457398,674
-86.5167389,37.92036051,510
-86.51643801,33.03977225,745
-86.51608607,32.97144258,1392.5
-86.51603979,32.97320136,1469
-86.51577425,37.95294725,653
-86.51569312,32.95520452,253
-86.51555279,31.36558082,1320
-86.51535882,32.95344426,219
-86.51506597,32.97482123,1366
-86.51494591,31.36733792,1178
-86.51486885,37.18570223,42
-86.51477987,33.08685102,1289
-86.51449949,33.08522631,2037
-86.51443114,32.93693347,420
-86.51433901,32.93869208,390
-86.51428655,32.94437468,324.5
-86.51400018,36.28323823,1145.5
-86.51387627,31.36881357,1207.5
-86.51357215,32.34117196,219
-86.51342215,35.1426867,54
-86.5132907,32.98942716,948
-86.51320397,32.97792598,1122.5
-86.51287314,32.93178581,750
-86.51275122,35.14106092,51
-86.51274984,32.93002636,598.5
-86.51272492,36.28955285,651
-86.51260222,36.28779434,1303
-86.51222139,36.28457042,1622
-86.51214547,36.28603447,1533.5
-86.51190579,34.48846269,326
-86.51181687,35.13943407,54
-86.51150931,33.0609252,585
-86.51148919,36.29306381,632
-86.51133224,38.04091594,702
-86.51110073,32.98089446,1913.5
-86.51091311,33.0788531,788
-86.51055312,32.92298191,623
-86.51048024,37.18488837,63
-86.51037241,33.06234412,708
-86.50995127,34.48745386,300
-86.50942454,32.34178738,252
-86.50910684,38.0413895,715
-86.50903556,37.0946922,42
-86.50883239,33.06381557,1018
-86.50815952,34.48655387,300
-86.50700379,36.06723241,672
-86.50688229,38.04173169,720
-86.50655129,36.05611413,616
-86.50649068,31.37154447,500
-86.50644732,32.9189066,683
-86.50636845,34.48554564,256
-86.50632093,37.07949457,54
-86.50608266,37.18546505,42
-86.50605565,37.94073944,485.5
-86.50600125,37.07773546,42
-86.50585701,33.06909142,1403.5
-86.50553073,36.30194653,853.5
-86.50546959,33.0658465,1278
-86.50488136,32.91741205,848
-86.50469984,37.0844907,36
-86.50460147,37.93018821,561.5
-86.50459428,36.05302808,611
-86.50421255,37.9319441,540
-86.50395069,32.91592,874.5
-86.50361786,31.37621531,628
-86.50333195,33.17515734,497
-86.50327993,33.17867493,647.5
-86.50297804,35.1495424,42
-86.50279357,36.06041715,534
-86.5025521,33.18029562,493
-86.50184988,37.18667195,36
-86.50181405,35.14629146,30
-86.50162139,36.30614048,642
-86.50098902,33.17219844,431
-86.5004562,35.14290445,33
-86.49998254,36.30742103,796
-86.49983213,33.18515551,474
-86.49948937,33.09629777,769.5
-86.49940345,32.91248677,1065
-86.49921208,32.34379506,315.5
-86.49906211,33.17155028,417
-86.49861551,37.09297453,36
-86.49835892,37.08990502,63
-86.4981376,36.308524,700
-86.49790007,37.03984162,67
-86.49780487,32.91150615,925
-86.49764608,38.04250373,690
-86.49763595,37.09135685,49.5
-86.49737933,37.04158818,48
-86.49734357,35.13815759,36
-86.49724716,34.48104451,424
-86.49719154,37.07346176,42
-86.49617391,37.06403757,30
-86.49578011,33.09842238,805
-86.49570719,37.04277998,42
-86.49555578,37.06565751,51
-86.49531936,33.19339056,378
-86.49512613,34.48061835,431
-86.49499462,37.0739495,54
-86.49481222,37.18947256,42
-86.49462385,32.90898207,402
-86.49441118,33.19514577,372.5
-86.49401199,31.37481795,268
-86.49357758,35.13687952,51
-86.49319609,37.18612145,48
-86.49303256,38.04221354,716.5
-86.49300449,34.48029651,417
-86.49297781,32.34532953,216
-86.49295674,33.17013649,434
-86.49271064,32.36055746,508
-86.49241138,37.03110146,42
-86.49228181,31.3758487,186
-86.49189817,33.10259014,731
-86.49178618,32.36393667,232
-86.49152622,32.3465717,300
-86.49131288,32.34986176,655
-86.49125732,36.31312882,838
