x,y,Meander length (m)
-86.05288771,36.28679473,7823.964429
-86.05259747,36.29030834,7823.964429
-86.05249489,37.21350985,2636.735072
-86.05205903,30.40077336,1139.602056
-86.05162489,34.56759296,2155.183891
-86.0511989,36.30855286,6583.200768
-86.05012646,37.2136454,2636.735072
-86.04970664,33.92607562,12149.0525
-86.04965158,34.56856955,2155.183891
-86.04944814,31.00570089,1261.991923
-86.04890576,30.40298568,3120.613322
-86.04817769,31.00494716,2013.235454
-86.04796726,36.29676245,5103.789885
-86.04784195,34.56952755,2155.183891
-86.04775051,33.92686316,12149.0525
-86.04747703,33.76156038,5046.909565
-86.04731454,32.40520294,3091.523124
-86.04708277,31.00418795,2013.235454
-86.04637785,36.29174639,5103.789885
-86.04603389,34.57034486,2116.242003
-86.04557867,33.7720861,5046.909565
-86.0454105,35.30476473,2323.867028
-86.04515642,30.40445105,3120.613322
-86.04480831,32.41397914,3091.523124
-86.04430138,34.57141522,2018.887283
-86.04419076,33.76328205,5046.909565
-86.04393884,33.76679742,5046.909565
-86.04366398,30.40569439,3120.613322
-86.04342097,35.30558755,2323.867028
-86.04299114,32.41707748,3091.523124
-86.04220019,33.92978721,12149.0525
-86.04189094,31.00408863,2013.235454
-86.04166498,37.95640226,1645.399136
-86.04128804,34.57408606,2018.887283
-86.04074859,34.61286648,4012.194936
-86.04064675,34.60939392,4012.194936
-86.04040447,33.9307292,5009.690774
-86.04001359,31.00328069,1296.944232
-86.03944087,37.95674591,1645.399136
-86.03937391,34.60816653,4012.194936
-86.03858871,34.57673765,2018.887283
-86.03828223,36.28555126,2469.846264
-86.03800721,35.31134225,2323.867028
-86.03743173,34.60729455,4012.194936
-86.03718516,34.61448141,4012.194936
-86.03696644,34.5778719,2018.887283
-86.03681091,33.93278983,2153.946085
-86.03608426,31.00341512,1296.944232
-86.03586966,37.9587806,1369.098726
-86.03553683,34.61553967,4012.194936
-86.0354793,34.60636836,2925.228009
-86.03516929,30.40251521,2795.213856
-86.03439371,35.31550614,1979.064838
-86.03389624,32.42206867,1020.18069
-86.03379444,33.93547021,1861.054344
-86.03303539,31.00245268,1758.637023
-86.0329597,37.98336119,1124.186025
-86.03249262,37.97619232,1443.276474
-86.03231789,37.96348307,476.3310253
-86.03196011,37.96537278,1132.678107
-86.03182197,32.422103,1020.18069
-86.03164687,37.96739805,1132.678107
-86.03162545,37.98672994,1334.646228
-86.03109356,30.39885221,2361.347901
-86.03100605,34.5830405,2018.887283
-86.0306135,37.98834387,1334.646228
-86.03052603,33.93974249,848.5282641
-86.0304468,35.31439257,1979.064838
-86.0299919,30.99993059,1758.637023
-86.02923295,37.98975467,1334.646228
-86.02884254,36.28872762,2469.846264
-86.02830774,35.3138885,1017.762994
-86.02799456,34.6028913,1838.261082
-86.02755224,37.99077904,1334.646228
-86.02680836,33.94181447,1491.916401
-86.0267387,34.6235946,4012.194936
-86.02623183,30.99888273,1161.046345
-86.0260975,32.42036866,1425.790052
-86.02605541,34.58683176,2039.114615
-86.02566876,30.40004806,2046.01271
-86.02425534,34.58784719,2039.114615
-86.0241941,32.41935342,1425.790052
-86.02417743,30.39927896,1625.565788
-86.0240144,35.31415533,667.0012401
-86.02359978,37.99255782,1334.646228
-86.02352918,36.29440172,1981.443924
-86.02291004,30.39483899,1475.403845
-86.02246285,34.60031317,1976.123534
-86.02212631,32.41879357,1425.790052
-86.02203184,36.29587698,1981.443924
-86.02187012,35.31408906,744.511788
-86.02111056,34.59232178,2039.114615
-86.02103313,30.39516782,1099.998988
-86.02051076,34.59938674,1976.123534
-86.02005291,34.59380119,2039.114615
-86.01969626,36.29883283,5549.967076
-86.01886967,30.99672732,2734.522194
-86.01830421,33.94739253,4349.76481
-86.0181528,30.39382879,4863.015058
-86.01736698,30.39538393,4863.015058
-86.01708463,37.99434212,748.3460944
-86.01662476,34.59877836,2067.013758
-86.01652549,32.42040255,1560.085045
-86.01502901,37.99476654,748.3460944
-86.01487645,34.63322927,4902.661836
-86.01441808,34.60187161,2067.013758
-86.01395542,30.39512361,4863.015058
-86.01359165,35.31641119,1567.611235
-86.01308976,34.60334877,2067.013758
-86.01296051,30.3936543,4863.015058
-86.01230354,30.99619778,2734.522194
-86.01202708,36.30132097,5549.967076
-86.01150735,34.63526883,5347.895286
-86.01120168,30.99683769,2734.340209
-86.01057947,37.99536006,748.3460944
-86.01024183,34.63673563,5347.895286
-86.00978221,36.26832513,5239.979027
-86.00948178,36.27183855,5239.979027
-86.00860871,34.60709981,1309.109466
-86.007776,34.6417203,5347.895286
-86.00740157,30.99766568,2734.158224
-86.00715313,34.6084406,1309.109466
-86.00664737,33.94479188,4349.76481
-86.00621892,30.39455606,4863.015058
-86.00614047,30.99836232,2734.158224
-86.00604097,36.29910773,5549.967076
-86.00590999,36.28046342,5549.967076
-86.00550119,34.60977978,2173.076453
-86.00509461,30.9969171,2734.158224
-86.00487204,33.94392078,4349.76481
-86.00446055,36.26571164,5239.979027
-86.00425029,34.64601995,5347.895286
-86.00404843,36.29815358,5549.967076
-86.00353619,32.42654997,1847.827261
-86.00345675,30.39882473,4863.015058
-86.00331935,30.99640716,2734.158224
-86.00303405,35.3161623,895.3069293
-86.00251802,34.64689312,5347.895286
-86.00229056,36.26564719,5239.979027
-86.0019375,30.39979668,4863.015058
-86.00167736,37.99675388,1137.663453
-86.00148999,33.9416478,4349.76481
-86.00140477,35.31536442,1690.236764
-86.00129148,36.28640195,5549.967076
-86.00115421,33.99629686,4337.449772
-86.00112281,33.99805519,4337.449772
-86.00066402,34.00156865,1495.993583
-86.00026969,35.31374108,2286.434139
-86.00019077,36.28801547,5549.967076
-85.9997907,34.64939206,5347.895286
-85.99961226,33.99073801,4337.449772
-85.99945158,37.99711735,1952.577863
-85.99922862,36.29447124,5549.967076
-85.99844893,30.3999324,4483.118198
-85.99818305,34.61648304,2345.869851
-85.998034,32.79245198,1849.979003
-85.99797557,34.65061255,5347.895286
-85.99781031,30.9973931,1906.33898
-85.99760449,34.00997595,2652.886015
-85.99731687,33.97583892,1066.651209
-85.99647982,34.65171455,2652.197825
-85.99641391,32.44445345,3513.576216
-85.99612998,32.44607489,3513.576216
-85.99609369,30.99628804,1906.33898
-85.99583166,32.44268979,3513.576216
-85.99574974,33.9743381,1066.651209
-85.99553293,34.6191665,1017.361855
-85.99538755,32.42765072,1258.488776
-85.99465959,35.3128483,2286.434139
-85.99453353,32.79034879,3156.796872
-85.99423368,33.93760076,1789.803364
-85.99414282,33.97291269,1062.662992
-85.99407617,30.40203733,4483.118198
-85.99377979,32.42876366,708.3296086
-85.9935947,36.26663296,5239.979027
-85.99327458,34.01349382,2652.886015
-85.99277505,37.998138,2156.306465
-85.99251479,35.31282916,2286.434139
-85.99245686,34.6557972,1456.882027
-85.99236591,33.972137,1052.692451
-85.99219973,34.01463937,2652.886015
-85.99156428,34.65741296,1178.317041
-85.99147362,32.43643076,3513.576216
-85.99135846,32.78402903,3156.796872
-85.99125005,30.40658136,4483.118198
-85.99108054,32.43142118,1082.304439
-85.99084843,33.9356449,1789.803364
-85.99058922,33.97134685,1052.692451
-85.9904851,32.43317543,1082.304439
-85.99046277,30.99491782,1906.33898
-85.99036324,35.31335349,2098.493891
-85.99003873,32.45140245,1054.996383
-85.98971944,30.40782377,4483.118198
-85.98941502,32.44818612,1054.996383
-85.98934789,32.78090088,2526.142296
-85.98929053,32.44980882,1054.996383
-85.98832266,37.99891092,2156.306465
-85.98811486,32.44343988,3928.859989
-85.98731186,30.41091818,4483.118198
-85.9870428,33.96918575,786.2924253
-85.98697278,33.93399877,4537.934772
-85.98681623,30.41253854,4483.118198
-85.98675351,34.02013833,1113.044017
-85.98642469,30.4141597,4483.118198
-85.98609761,37.99921234,2285.877703
-85.98578681,32.44044436,3928.859989
-85.98547101,30.42310474,840.0549537
-85.98536652,30.41560785,1380.018951
-85.98531239,34.62865849,2208.971689
-85.98526532,33.96847128,1378.258359
-85.98497748,30.99266816,947.3469934
-85.98454913,30.42456708,771.504244
-85.98425109,32.43908792,3928.859989
-85.98387243,37.99952145,2545.020178
-85.9836807,30.41673709,1380.018951
-85.98316319,33.96775307,1822.23281
-85.98293344,30.41995261,1105.788293
-85.98233715,32.43901834,3928.859989
-85.98221773,34.63122974,2208.971689
-85.98123531,35.31755848,1867.370209
-85.98107729,30.42981867,5788.227812
-85.98098674,33.93241623,5912.000477
-85.98097074,34.63257195,2208.971689
-85.98058497,32.45122704,3161.981925
-85.98041876,32.4497373,3161.981925
-85.98016907,32.77174324,2526.142296
-85.97942187,38.00014984,2545.020178
-85.9791887,32.44824977,3161.981925
-85.97896411,32.44099541,3928.859989
-85.97882697,34.01808229,4850.82545
-85.97820503,36.268697,7537.79353
-85.97793355,32.74874174,2559.847058
-85.97710834,32.7695715,2283.318842
-85.97689317,32.7519805,2559.847058
-85.97642231,30.43086505,5788.227812
-85.97603871,36.26834749,7537.79353
-85.97587768,30.99154455,808.2614792
-85.97581793,32.75359534,2559.847058
-85.97573288,33.9645685,2038.820891
-85.97517141,32.74666646,3236.909764
-85.97483011,33.93154573,5912.000477
-85.97478303,32.76658939,2101.201251
-85.97454993,32.7550733,2559.847058
-85.97412459,33.96329974,2082.138507
-85.97404461,36.26760018,7537.79353
-85.97341182,32.7652696,2101.201251
-85.97328218,30.4314269,5788.227812
-85.97292987,32.7466713,3236.909764
-85.97280134,32.76344769,2101.201251
-85.97272731,34.64072672,3384.595032
-85.97239455,32.76168543,2101.201251
-85.97186247,30.43488583,5788.227812
-85.97120643,34.64195831,3384.595032
-85.97060664,33.9318738,5912.000477
-85.97023971,33.9591116,2082.138507
-85.97006006,36.26583503,7537.79353
-85.9699688,30.43162638,5788.227812
-85.96943829,32.45080255,2236.836199
-85.96917082,30.43324428,5788.227812
-85.96882227,30.43074207,5788.227812
-85.9686686,33.95800541,2021.989666
-85.9685007,30.99092774,746.2499155
-85.96840726,34.64491042,3384.595032
-85.96721031,34.01147403,4850.82545
-85.96710185,32.74483742,3236.909764
-85.96700301,33.95701926,1991.915245
-85.96653623,33.93296315,5912.000477
-85.96592498,32.74323115,3236.909764
-85.96537379,30.99244558,482.0897247
-85.96527314,34.01047475,4850.82545
-85.96513965,30.99570084,1161.183956
-85.96499248,30.43645959,2667.77476
-85.96463356,30.99407273,1064.170494
-85.96407821,30.99894044,1166.168952
-85.96379104,34.6486586,2162.942994
-85.96371669,32.74037157,3236.909764
-85.96301622,36.26157312,7537.79353
-85.96274733,32.44702213,3929.721355
-85.96246484,33.9341245,5912.000477
-85.96213842,34.64993224,1918.612586
-85.9617786,36.26021012,7537.79353
-85.96091995,31.00042183,1167.165951
-85.95966135,32.44061915,3929.721355
-85.95935109,30.44013232,1653.954926
-85.95910867,34.00980047,1985.085022
-85.95863231,32.73704971,3236.909764
-85.95824808,33.93388791,5912.000477
-85.95775218,32.44013429,3929.721355
-85.95740673,30.99986118,1260.218029
-85.95722775,36.25219216,7537.79353
-85.95700246,34.01011115,1985.085022
-85.95688501,32.735877,3236.909764
-85.95639239,36.25056216,7537.79353
-85.95614137,33.93363301,5912.000477
-85.95553354,34.65453965,1966.651825
-85.95520094,36.24892904,7537.79353
-85.95480128,31.0140235,1589.295363
-85.95466188,31.01239832,1589.295363
-85.95448297,33.93476428,5912.000477
-85.95404524,34.65574424,2158.80878
-85.95314525,33.94151674,1802.291879
-85.9530811,34.01121569,1985.085022
-85.95298284,33.93975677,1802.291879
-85.9527311,38.00292535,1074.302461
-85.9521662,31.01454349,1589.295363
-85.95199456,32.44129526,4125.670658
-85.95131626,32.7329513,3236.909764
-85.95072614,31.00829724,1138.736601
-85.9505048,38.00329561,1074.302461
-85.95006922,32.44220834,4125.670658
-85.94968994,31.0146355,1058.628655
-85.9492527,34.65935508,2158.80878
-85.94915867,34.01315184,833.6437298
-85.94900299,36.21723163,5811.206498
-85.94887429,36.20938731,5811.206498
-85.9486842,30.44431483,4080.514935
-85.94827816,38.00368772,897.2227449
-85.94811866,31.01585492,660.6286236
-85.94752051,34.01426332,1641.865666
-85.9474372,34.66052972,2158.80878
-85.94733021,32.72886966,3731.48678
-85.94729207,36.20791835,5811.206498
-85.94631981,36.29942567,534.2482406
-85.94622721,32.72738109,4720.64081
-85.94604671,38.00441449,543.0633126
-85.94482944,31.0158371,824.3298758
-85.94473691,31.02246786,769.5526579
-85.94462867,30.44375874,4080.514935
-85.94460284,36.22179062,5811.206498
-85.94445937,31.01424612,824.3298758
-85.94400157,36.29129168,4019.187592
-85.94385167,36.24041827,5911.628987
-85.94368276,38.00246589,1357.615535
-85.94360399,34.01570153,1843.92115
-85.94292511,32.72506218,4720.64081
-85.94282261,31.02505067,849.939633
-85.94258195,38.00107708,1357.615535
-85.9419177,38.00640291,1727.338021
-85.9414879,34.01604407,1843.92115
-85.94123444,36.22405973,5811.206498
-85.94084035,36.30272183,1295.680203
-85.93987227,36.23842499,5842.237664
-85.93958746,32.72305678,4720.64081
-85.93938435,36.22511434,5811.206498
-85.93914947,34.66603063,2782.265891
-85.93895413,37.99864347,1652.778697
-85.93872103,30.44330027,4080.514935
-85.93860879,36.28542923,568.5978612
-85.93847016,38.00851321,1085.874689
-85.93815324,32.72162126,4720.64081
-85.93793009,34.66750788,2782.265891
-85.93750894,36.24037292,1827.639069
-85.93737634,36.22550143,5811.206498
-85.93681248,36.30407438,783.8118501
-85.93674397,38.00973053,955.1510589
-85.93601832,36.20253937,1585.756189
-85.93582532,36.24142895,1827.639069
-85.93576332,36.28242897,1009.786728
-85.93557112,37.99630929,1800.360279
-85.93547807,32.71865982,4720.64081
-85.93521581,36.22482669,6057.394103
-85.93501835,38.01090456,693.7037986
-85.93407204,31.02249932,1773.704912
-85.93388901,34.6736946,2782.265891
-85.93337979,30.44486737,7372.777521
-85.93296768,36.27971036,1009.786728
-85.93287434,34.01634324,1351.372856
-85.93271508,32.45249017,1952.4057
-85.93259662,31.02121316,1773.704912
-85.93233388,30.44364068,7372.777521
-85.93181602,32.71704835,4720.64081
-85.93122954,36.22341184,6549.769313
-85.93120112,36.23776365,5842.237664
-85.93079017,32.45333079,1952.4057
-85.93077701,31.0209184,1034.599209
-85.93055477,36.1994165,7342.198588
-85.93043358,36.24509148,1265.904316
-85.92955896,36.22206266,6549.769313
-85.929031,36.23777129,5842.237664
-85.92898674,36.24639835,1265.904316
-85.92887259,32.45354902,1952.4057
-85.92852277,36.22070112,6549.769313
-85.92828583,37.99215144,1490.900169
-85.92799104,32.71568974,4720.64081
-85.92772452,36.24787453,1265.904316
-85.92718339,34.68499763,3082.026922
-85.92671632,34.01514562,1862.234535
-85.9265584,36.21757329,6549.769313
-85.92639772,36.1983889,7342.198588
-85.92625961,36.3060973,1689.337368
-85.9260702,37.9918042,871.979951
-85.92599845,34.68647506,4580.832078
-85.92568922,36.27556678,905.7718258
-85.92534832,32.71298815,4720.64081
-85.9251799,36.25082667,4019.187592
-85.92505913,32.45215443,970.1304406
-85.92492392,36.23880004,5842.237664
-85.92483092,34.68795262,4580.832078
-85.92461207,34.01454491,1862.234535
-85.92438465,32.70946203,1320.106905
-85.92428578,38.02040516,603.2360736
-85.924247,36.25798527,4019.187592
-85.92423685,36.19780026,7342.198588
-85.92418576,36.25433361,4019.187592
-85.92414155,36.2615002,4019.187592
-85.92411159,36.25974199,4019.187592
-85.92391417,36.27042306,893.7345655
-85.92363537,36.26501152,833.548264
-85.92356293,34.68942929,4580.832078
-85.9234472,36.26690299,833.548264
-85.92324036,32.70790977,1320.106905
-85.92250291,34.01433577,1862.234535
-85.92221237,36.24160457,5842.237664
-85.92209974,36.30487117,1689.337368
-85.92189973,34.69090245,4580.832078
-85.92103975,36.21193427,6549.769313
-85.92081989,38.02524014,1920.710869
-85.91991891,38.02685411,1920.710869
-85.91945921,32.70649717,1507.12387
-85.91919159,36.21284976,6549.769313
-85.91909843,34.69425913,3275.71532
-85.91897091,32.83963642,4282.827416
-85.91889457,32.84593297,2511.600329
-85.91845102,31.02699608,424.6104944
-85.91839414,32.85107001,2216.395814
-85.91828165,34.01415185,1680.906615
-85.91797507,38.03197334,1920.710869
-85.91781016,34.6956003,3275.71532
-85.91753031,32.85268612,2216.395814
-85.91704621,34.0565938,4785.77392
-85.91677624,32.85443848,2216.395814
-85.91674774,34.04793366,4785.77392
-85.91661909,32.45066975,365.8406373
-85.9165729,31.02631267,463.9605147
-85.91639086,34.69694028,3275.71532
-85.91635039,36.2155881,6549.769313
-85.91610112,36.19494246,7342.198588
-85.91604504,32.85619103,1872.030978
-85.91597519,38.04628471,1147.536354
-85.91581155,32.70482041,1507.12387
-85.91569545,38.05520444,660.2137846
-85.91561719,38.04803883,1147.536354
-85.91510213,30.63528409,613.4730388
-85.91500452,31.02695813,542.6605553
-85.91490328,36.29819807,1940.852777
-85.91479727,37.99171617,951.0423458
-85.91464849,36.21895335,6549.769313
-85.91454742,32.45043155,2372.054685
-85.91446176,31.03047231,777.2214391
-85.91433825,32.69327452,609.642527
-85.91429095,36.29129603,901.9977963
-85.91421326,32.69151451,1686.117393
-85.91400911,30.5953947,4951.540289
-85.91391539,34.69989396,3275.71532
-85.91370893,38.0600528,1909.195099
-85.91368599,36.29304846,901.9977963
-85.91352776,38.05842889,1909.195099
-85.91347808,36.28601486,3837.2248
-85.91316419,36.28249615,3837.2248
