x,y,Wavelength (m)
-82.90968111,35.93550295,49210.46868
-82.9096478,35.04079422,370332.8878
-82.90956861,32.60876124,362495.2619
-82.9093621,31.78445878,259623.2851
-82.90932301,34.94098622,477477.6102
-82.90918672,36.07369351,570014.7915
-82.90908902,29.82047965,38443.3123
-82.90890876,36.41903408,509348.6011
-82.90844009,34.39601505,169811.5922
-82.9082693,34.89359757,185301.619
-82.90825965,36.0606002,3011.021799
-82.90821676,34.92064591,140348.4683
-82.90812739,34.79983423,257521.1317
-82.90807791,32.60730481,35023.30308
-82.90802015,34.48521598,270892.8667
-82.90753146,35.0407657,45086.61271
-82.90715826,34.89023406,13550.4502
-82.90710689,34.91904049,131762.4484
-82.90702576,36.07387086,559781.5791
-82.90696337,29.89046001,38329.64553
-82.90688061,36.41819035,672099.5991
-82.90666341,35.92800582,53468.36962
-82.9065791,35.93787801,170424.4631
-82.90650599,34.39706382,370873.6128
-82.90614886,32.6062789,500890.2564
-82.90604146,29.89751068,209185.5976
-82.9059014,34.4854165,572575.5394
-82.90556421,35.04102073,12248.15898
-82.90546789,34.59544308,11769.19521
-82.90533741,34.93529674,38013.40387
-82.90519983,34.93692174,560643.929
-82.90509794,29.89896967,4124.716533
-82.9050548,34.89986895,985584.7065
-82.90474869,38.75258723,1129.790826
-82.90465888,34.91001799,425692.1074
-82.90453543,34.92854745,57146.11173
-82.90437595,34.39666808,12673.39516
-82.90423365,35.04239398,509090.9564
-82.90402359,29.82344713,61967.51437
-82.90378528,34.48573287,695622.6861
-82.90355688,36.07230345,161334.2167
-82.90343998,35.93501617,129220.8074
-82.90338627,34.9114985,168.7180453
-82.90336548,35.93653178,113138.0717
-82.90294626,35.92783044,14934.72388
-82.90285184,36.07069208,170459.7321
-82.90257901,34.39657162,298626.5438
-82.90252341,38.75328769,171095.8634
-82.90242486,35.93354488,684257.576
-82.90238211,32.60652542,118435.8372
-82.90205942,34.86962252,370848.1451
-82.90189067,35.93789575,7556.028054
-82.90177723,34.80174587,410.0834489
-82.90167965,35.94157958,12585.5343
-82.90135014,34.91480313,99398.71622
-82.90130184,35.0486698,114082.7988
-82.90122259,35.93962166,271705.0051
-82.90089625,32.60791338,171676.4047
-82.90064059,34.39743334,251626.0836
-82.90058495,34.8682986,509033.8474
-82.90032281,29.8247254,119403.7981
-82.89973493,35.94091627,518843.5357
-82.89969792,34.48555486,126739.5147
-82.89966086,34.80240104,62710.95742
-82.89951127,35.0488944,3046.591281
-82.89938029,34.82976891,34220.83378
-82.89933222,34.74148483,247220.0038
-82.89917306,32.60896399,133684.5202
-82.89902744,35.94238781,246649.4434
-82.89850349,34.8246435,121265.6776
-82.89844342,34.85304468,1159.556985
-82.89831152,34.83505993,12236.15068
-82.89816206,34.74312597,339651.531
-82.8981263,31.78393227,28779.33073
-82.89791225,34.48459802,337905.907
-82.897886,34.8193788,40820.87066
-82.89780953,34.85129647,137067.3752
-82.89768076,36.05067035,341599.658
-82.89758305,31.78266857,111172.451
-82.89732241,35.0519958,92061.70775
-82.89726993,32.60966917,151767.8862
-82.89710846,36.41534368,250307.0926
-82.89703386,34.85820576,177856.9409
-82.89697452,34.8176349,120730.3091
-82.8967323,35.94273962,2304.0173
-82.89661516,34.83833215,98960.546
-82.89654735,35.05376597,339527.1046
-82.8964947,31.78832222,22897.83181
-82.89643404,34.84807219,329089.9546
-82.89636134,34.74457406,134289.6997
-82.89631286,36.05441157,38677.66442
-82.89622837,34.39712828,132783.1637
-82.89582592,34.86160557,291020.4707
-82.89570733,31.78285887,29311.77101
-82.89555629,34.59829466,462914.7931
-82.89534265,35.94127419,221316.8161
-82.89520285,32.61018097,672499.9689
-82.89507355,29.90013181,248959.0158
-82.89495466,34.84660763,510061.6371
-82.89471918,34.4820725,11198.54448
-82.89460475,34.74600985,9381.05415
-82.89444878,34.39780144,781.5935399
-82.8943438,34.75303099,509000.4548
-82.89428224,29.82539347,10237.6514
-82.89417158,34.84499696,548349.3003
-82.89410866,34.75127652,340944.3294
-82.8937943,31.78225595,390.7625315
-82.89372264,34.74776625,330316.5369
-82.89359898,34.74952631,186900.7493
-82.89345901,36.42671657,6850.510826
-82.89331175,34.81106522,432004.9432
-82.89313866,32.54596789,125487.9235
-82.89294468,35.93833726,215423.507
-82.89290155,34.48114133,12995.61014
-82.89275109,36.05507828,215603.4184
-82.89265752,32.54435173,184378.2281
-82.89252238,34.39878805,433282.0848
-82.8922706,36.43657311,22412.48966
-82.89215004,34.60012195,186002.2908
-82.89208593,34.76569375,23123.173
-82.89199181,34.80783999,332153.3201
-82.89189737,31.78192336,179854.9444
-82.89185278,36.42349706,462528.8191
-82.89157735,35.93687143,727624.4553
-82.89141143,29.88716526,679449.186
-82.89131668,29.83330346,727429.8496
-82.8912511,36.42174889,391.5314958
-82.89120903,29.82978629,225263.3689
-82.89117548,34.39818288,549171.2342
-82.89112199,34.76305286,45213.17848
-82.89108103,34.80433791,241410.9706
-82.89103574,32.59443113,5208.857748
-82.89098545,34.75754616,195.5769357
-82.89091665,32.59267424,547985.1521
-82.89084034,29.8349343,301356.6073
-82.8905113,29.88555416,216576.3015
-82.89042251,31.78046342,481.8785492
-82.89037557,29.88988293,332410.8339
-82.89021839,34.76654709,673002.8342
-82.89009582,35.9355426,242385.5331
-82.88999384,32.58917076,678319.5347
-82.88976789,29.84212241,241567.7878
-82.88966229,34.75920119,305606.5377
-82.88946096,32.58742009,240422.1074
-82.88931315,32.59946254,305409.8937
-82.88927038,29.84388889,5519.340542
-82.88914241,32.54988168,308022.0498
-82.88898402,32.61088538,301049.6061
-82.88881466,29.84551943,236482.7255
-82.88868578,34.73523613,677793.3581
-82.88866754,35.93421291,28360.79598
-82.88863994,34.48046793,672902.6202
-82.88850375,29.88945347,31917.26378
-82.88816795,34.76718428,576034.953
-82.88813816,35.06403983,248551.8167
-82.88767927,32.53441554,111237.8315
-82.88760563,36.0633017,298934.1922
-82.88754612,29.84905628,393226.8459
-82.88748862,32.530901,547865.0774
-82.88710648,34.7705895,2184.364206
-82.88707936,32.55052339,240477.2795
-82.88705485,32.61035522,690459.594
-82.88698106,38.75299908,273341.8912
-82.88697601,35.06581598,462396.4393
-82.88690935,34.59924019,365848.6783
-82.88687018,31.77935641,528608.4019
-82.88673855,29.85069184,333391.7394
-82.88641837,34.77425167,551026.517
-82.88635087,34.80062462,543389.4667
-82.88623945,29.89292336,247121.3352
-82.88612439,32.58070605,4534.160663
-82.8859015,29.85219249,387801.9532
-82.88582694,36.06437434,528292.92
-82.88567544,34.59790683,687632.4902
-82.88551221,29.88729483,221391.1358
-82.88546267,32.60912551,296575.8904
-82.88535488,32.5514692,9878.791225
-82.88519285,32.52038323,227630.5099
-82.88466528,34.59629951,194.7918532
-82.88460125,32.51863339,221929.6503
-82.88453306,32.60268066,246864.4796
-82.88444927,34.7362446,242074.3176
-82.88420157,34.77726131,243068.4084
-82.884014,32.55273392,544052.2098
-82.88389574,29.88997951,300289.2098
-82.88362303,29.85520239,302141.4102
-82.88349527,32.60414956,303103.5079
-82.88334113,32.57801508,684300.1126
-82.88313888,38.75129394,224305.7918
-82.88307165,34.59297907,689855.5766
-82.88253551,32.55424421,527256.5357
-82.88229494,29.85657469,86035.95028
-82.88221369,31.78137365,676075.1058
-82.8817136,35.92983292,211268.8807
-82.88121699,29.88352168,461426.0488
-82.88115153,31.78479116,545469.5086
-82.88078489,34.78353524,334031.1127
-82.88069677,34.78542997,247814.9392
-82.88051838,32.55738594,127023.9446
-82.88039012,35.92650026,242606.0324
-82.88020111,34.73674305,672524.8104
-82.88008768,29.88513473,240507.2836
-82.87978891,32.57623924,211526.2381
-82.87960045,31.78529857,372380.8611
-82.87935879,35.92137813,775138.9565
-82.87926723,38.74845844,379868.6489
-82.87907168,32.5089756,6363.615438
-82.87877048,38.69129337,218728.8084
-82.87869197,34.47384093,251265.0276
-82.87849107,36.43415154,469878.6016
-82.87843715,38.69481292,728919.2941
-82.87834732,29.88618807,434622.052
-82.87814338,34.79055446,291774.6225
-82.87805315,32.50723211,278.9320299
-82.8777587,34.78804878,6114.918994
-82.87769537,32.56216311,21742.65444
-82.87694957,34.59273209,389582.6786
-82.87675908,36.06182785,13346.99912
-82.8767097,34.4728345,476480.8987
-82.87651506,31.78154669,475651.5396
-82.87644405,38.74566544,439.8141673
-82.87624188,31.78549759,314690.392
-82.87619842,35.91876648,213000.1999
-82.8759668,29.87209299,131636.5971
-82.8759307,34.73626022,195.5933541
-82.87580377,29.87033595,442236.1269
-82.87550574,38.70891676,987823.0305
-82.87537802,38.74406062,982358.2724
-82.87529872,29.88428263,687260.8134
-82.87503217,32.57031994,180.3023665
-82.87499329,29.88266295,7740.662189
-82.87494973,32.5007847,524293.2739
-82.87481712,34.59244802,219464.7057
-82.87473716,34.47226068,458637.9582
-82.87468938,38.71244405,218286.4667
-82.87461853,36.4331524,3340.456296
-82.87456505,38.74245174,729591.2142
-82.87437742,29.879153,687276.0733
-82.87417876,32.56857397,688524.9658
-82.87407112,36.06424971,7725.500747
-82.87403298,32.49917494,147875.5836
-82.87379208,34.73586681,79676.70275
-82.87356471,31.78343021,328940.1915
-82.87333538,31.78096031,771927.1937
-82.87324709,38.71773846,476976.9439
-82.8731427,36.0656975,459310.265
-82.87283789,34.59170302,290817.827
-82.87259855,38.67814654,459702.7246
-82.87254058,38.72126396,307193.8518
-82.87203844,35.91858984,1189.727297
-82.87193222,38.73195142,312987.9632
-82.87184694,38.73019569,601.1210822
-82.87152669,38.72655148,458400.8861
-82.87127273,34.61232931,296247.0039
-82.87117994,36.06533154,2329.891684
-82.87086859,34.59139963,41075.89502
-82.87046347,36.43432089,147827.202
-82.8702499,35.91934791,249456.2963
-82.8699933,38.67521468,145002.5611
-82.86955119,34.61677369,438936.9456
-82.86924241,34.73219504,145170.1527
-82.86908844,35.9208534,13670.91201
-82.86906931,34.60938771,16008.68045
-82.86899905,36.06466116,2014.717717
-82.86874009,34.59128928,177431.7595
-82.86833498,34.47077184,148158.0563
-82.86766854,35.92220966,5282.728682
-82.86724567,34.4233165,15832.51042
-82.86682868,36.06443487,20386.69029
-82.86645182,34.60645242,290127.0453
-82.86627762,38.67067854,146574.6351
-82.86582872,35.92314874,178.8883771
-82.86533938,38.66907156,167215.0829
-82.86494271,34.42103697,766445.3357
-82.86484338,31.78400746,551.401896
-82.86456308,34.42599027,298826.0838
-82.86452611,34.46839557,472160.8996
-82.86441267,38.6674644,162021.8085
-82.86368416,35.92385558,247866.9503
-82.86325716,36.44084788,135868.0843
-82.86315605,34.70333739,224868.1267
-82.86281647,34.42083237,30761.46582
-82.86279018,34.42700371,215121.1304
-82.86263551,32.48837522,30942.12238
-82.86257014,34.70496025,246390.0472
-82.8624976,34.70172455,440538.3114
-82.86209679,38.66236513,193739.333
-82.86161382,36.44210663,765810.3797
-82.86135966,31.78300491,193887.1233
-82.86087396,34.70039693,477424.0426
-82.86078217,36.07175844,7708.106395
-82.86074392,34.63115415,160548.4321
-82.86056594,34.62953393,448170.5593
-82.8604276,38.65712037,160955.956
-82.86013714,36.07541927,437102.5112
-82.86003677,34.73057966,477289.1527
-82.86000422,31.78787748,14325.07531
-82.85981829,34.60189591,460329.5597
-82.8596759,35.92306935,2897.616628
-82.85961379,34.62792552,147999.1951
-82.85943653,34.59357604,8823.752523
-82.85942119,34.70719028,451769.2756
-82.8591131,38.65186993,9018.517846
-82.85905119,34.62617592,451960.542
-82.85894032,34.59185788,22007.65612
-82.85890557,34.42847869,15277.82193
-82.85878704,34.72910026,18771.37101
-82.85867561,34.59710401,250769.9607
-82.85856912,32.47640568,449948.2569
-82.85848278,38.63903949,685633.3513
-82.85839204,38.63552669,601.6068282
-82.85834319,38.63363519,797.6161499
-82.85830139,38.64269177,391.0446486
-82.85825248,38.63012239,464886.0072
-82.8581169,34.46656881,1595.215381
-82.85808097,38.64445239,465713.9638
-82.85807005,38.65012939,303066.6859
-82.85798777,35.92197048,2632.85903
-82.85792865,38.62647813,382625.4494
-82.85790113,32.48480331,242961.7657
-82.85780829,36.44392544,683495.9213
-82.85776849,38.62472355,242555.8831
-82.85771967,38.62283204,433839.4569
-82.85761535,34.72749523,683842.0531
-82.85757946,32.47980246,5525.086801
-82.8575023,34.67786276,217949.4127
-82.85747667,34.43766639,9691.694221
-82.85728138,34.59080118,465502.3081
-82.85722555,38.61932564,234799.9145
-82.85716426,32.48156731,443445.2112
-82.85711715,34.63580775,77021.79363
-82.85677425,31.78967193,22642.97384
-82.85670727,34.43240339,325715.5829
-82.85646504,34.71561141,1356.723607
-82.85643774,34.42021579,8714.759911
-82.85631103,34.63732575,33636.57525
-82.85624503,34.7223769,3927.699679
-82.85615954,34.67260872,571.7184326
-82.85602103,34.71724109,22975.48689
-82.85598626,34.46621735,192294.2101
-82.85581718,36.44464147,2226.709503
-82.85566331,34.44621457,192097.5642
-82.85547398,34.71900758,219936.5731
-82.85540489,32.47049975,433209.1335
-82.85510653,38.61057364,241335.775
-82.85474329,34.63844599,194.5393694
-82.85450372,38.60882607,4874.843203
-82.85443601,34.68223725,194.4819048
-82.85386813,38.60707902,24098.21899
-82.8538533,34.46576026,240651.7242
-82.85365677,36.44527769,19372.81446
-82.85326774,34.63978842,442800.066
-82.8532486,32.46755521,21002.47566
-82.85320312,34.45112083,246887.837
-82.85256969,34.68537624,15138.51345
-82.85229328,34.58711179,196.3466008
-82.85219889,34.68714005,6016.568444
-82.85205459,34.64115929,1113.525243
-82.85134731,34.69714297,141795.3449
-82.85099659,35.91492272,3880.098574
-82.85065877,34.66228761,141649.5217
-82.85057822,34.64246924,3507.825024
-82.85010478,34.69379879,203244.2221
-82.84975053,36.4682348,195156.3369
-82.84962333,36.44690998,61757.83178
-82.84957061,35.9134573,221245.994
-82.84914145,34.45943249,61917.60136
-82.84845657,36.46967003,222110.3912
-82.84841355,32.46419002,43625.51418
-82.84832198,36.07777716,443489.1402
-82.84816774,36.44810253,184611.3672
-82.84776966,34.41939262,238843.4183
-82.84773606,38.59365965,18281.11224
-82.84750609,34.58361389,298672.4822
-82.84738436,35.91065136,208701.3914
-82.84735053,36.45840181,59997.84799
-82.84699873,36.44961874,194.8488172
-82.84687542,36.45665146,443785.7825
-82.84678367,32.46304146,390.9227115
-82.84663592,36.45313976,375.1374683
-82.84656139,32.45967156,201105.1307
-82.84640182,34.6465899,383984.4405
-82.84621679,35.9090467,25360.39822
-82.84596082,34.41877461,160642.6376
-82.84573246,34.46597593,180.0176465
-82.84531599,34.41715749,160479.177
-82.84497931,35.90757831,25666.03677
-82.84463976,34.64771837,298478.5833
-82.84450127,38.58884478,1154.830872
-82.84437865,34.65809234,298642.0683
-82.84375517,35.90610971,437408.1196
-82.84320775,38.58737836,160009.8922
-82.84294497,34.46872297,279108.2035
-82.8427133,36.08011818,19998.30493
-82.84269036,34.64836997,158278.4181
-82.84225518,34.65828546,26696.88798
-82.84217867,34.40854885,245003.529
-82.84189196,32.45739138,465024.3834
-82.84172837,38.58591485,216601.5205
-82.84163598,34.40314704,465820.9532
-82.84134579,34.40139317,166757.1348
-82.8412515,35.90114502,45725.67744
-82.84093499,33.9906343,455553.312
-82.84072099,31.80885871,73251.37935
-82.84056927,34.64865963,317159.3281
-82.8402943,34.6579364,19724.7995
-82.84018342,34.47146955,316837.6356
-82.84004041,31.81174851,8355.533828
-82.83988938,34.39641085,285030.9787
-82.83905705,34.37221364,28953.69242
-82.83894706,34.65650511,11202.2145
-82.8386981,34.47284439,201981.2961
-82.8383639,36.47092566,20250.37967
-82.83835818,34.65475581,233250.2689
-82.83789009,34.37561243,159152.0928
-82.83781666,36.08443685,30894.64322
-82.83772245,34.65314246,475242.391
-82.83757374,31.81528134,28936.65757
-82.8374697,34.39320124,475587.7519
-82.83704928,36.08753926,375.3494065
-82.83684129,34.38982943,602.4611886
-82.83676342,36.08212729,1189.181284
-82.83669494,34.37914688,188581.9889
-82.83663979,34.38807421,20941.73728
-82.83652381,34.56726885,231744.6095
-82.83649733,36.46986193,20354.00735
-82.83636901,34.38442653,222002.2095
-82.83591016,34.47559128,1806.839554
-82.83571641,34.36819548,179578.4361
-82.83525196,36.08876443,468959.6308
-82.83494234,38.58091225,179410.6561
-82.83461486,34.47709846,511020.7107
-82.83420647,33.9903561,12269.66496
-82.83405665,34.36687869,54757.82071
-82.83369329,34.48225173,212723.2275
-82.83324635,32.45596217,456134.7401
-82.83319111,38.57976107,446609.856
-82.83293583,36.46790841,298727.3391
-82.83247194,35.89626,234969.3011
-82.8314413,38.5786639,148610.8117
-82.83127386,34.56127247,682632.0281
-82.83108701,32.44650411,234631.8538
-82.830453,32.45354831,69988.23255
-82.83002813,31.81779199,234076.9787
-82.82996579,34.55628796,305045.4128
-82.8297755,34.55804903,447648.7494
-82.82969156,38.57756671,170179.3076
-82.82954206,36.08678876,469132.2926
-82.82924881,34.3632989,408320.6708
-82.82912186,32.41879855,216265.9168
-82.82907382,32.420558,237044.1629
-82.82865831,34.54819275,236276.2631
-82.82861126,34.54305407,236259.856
-82.82839817,32.42584406,236651.256
-82.82813604,32.41718939,236637.4013
